OperationalFlightLegID,CrewMemberID,AssignedRole,CreatedAt
82,490688,Flight Attendant,1747994353
83,364249,Captain,1747994353
83,207816,Purser,1747994353
83,110489,Flight Attendant,1747994353
84,472299,Captain,1747994353
84,130393,Purser,1747994353
84,498403,Flight Attendant,1747994353
85,163014,Captain,1747994353
85,207901,Purser,1747994353
85,246228,Flight Attendant,1747994353
86,286218,Captain,1747994353
86,437334,Purser,1747994354
86,331986,Flight Attendant,1747994354
87,154005,Captain,1747994354
87,153782,Purser,1747994354
87,36623,Flight Attendant,1747994354
88,68905,Captain,1747994354
88,472038,Purser,1747994354
88,57370,Flight Attendant,1747994354
89,170119,Captain,1747994354
89,373357,Purser,1747994354
89,310698,Flight Attendant,1747994354
90,144867,Captain,1747994354
90,266913,Purser,1747994354
90,17982,Flight Attendant,1747994354
91,434342,Captain,1747994354
91,441314,Purser,1747994354
91,441788,Flight Attendant,1747994354
92,108814,Captain,1747994354
92,172488,Purser,1747994354
92,121188,Flight Attendant,1747994354
93,420235,Captain,1747994354
93,107649,Purser,1747994354
93,350460,Flight Attendant,1747994354
94,317967,Captain,1747994354
94,244727,Purser,1747994354
94,208323,Flight Attendant,1747994354
95,199380,Captain,1747994354
95,72284,Purser,1747994354
95,143674,Flight Attendant,1747994354
96,221884,Captain,1747994354
96,60040,Purser,1747994354
96,427270,Flight Attendant,1747994354
97,368565,Captain,1747994354
97,307625,Purser,1747994354
97,412828,Flight Attendant,1747994354
98,382336,Captain,1747994354
98,107655,Purser,1747994354
98,454145,Flight Attendant,1747994354
99,158423,Captain,1747994354
99,445928,Purser,1747994354
99,234280,Flight Attendant,1747994354
100,155071,Captain,1747994354
100,373461,Purser,1747994354
100,362682,Flight Attendant,1747994354
101,397098,Captain,1747994354
101,495630,Purser,1747994354
101,317572,Flight Attendant,1747994354
102,58848,Captain,1747994354
102,21979,Purser,1747994354
102,363046,Flight Attendant,1747994355
103,213540,Captain,1747994355
103,356219,Purser,1747994355
103,43230,Flight Attendant,1747994355
104,25085,Captain,1747994355
104,20193,Purser,1747994355
104,3845,Flight Attendant,1747994355
105,272531,Captain,1747994355
105,163703,Purser,1747994355
105,363589,Flight Attendant,1747994355
106,498644,Captain,1747994355
106,331935,Purser,1747994355
106,231299,Flight Attendant,1747994355
107,263604,Captain,1747994355
107,97784,Purser,1747994355
107,41459,Flight Attendant,1747994355
108,46385,Captain,1747994355
108,62281,Purser,1747994355
108,158867,Flight Attendant,1747994355
109,412316,Captain,1747994355
109,128197,Purser,1747994355
109,486309,Flight Attendant,1747994355
110,476234,Captain,1747994355
110,483907,Purser,1747994355
110,75452,Flight Attendant,1747994355
111,197957,Captain,1747994355
111,275473,Purser,1747994355
111,45418,Flight Attendant,1747994355
112,160246,Captain,1747994355
112,210497,Purser,1747994355
112,60094,Flight Attendant,1747994355
113,13642,Captain,1747994355
113,383876,Purser,1747994355
113,282170,Flight Attendant,1747994355
114,392817,Captain,1747994355
114,7402,Purser,1747994355
114,295770,Flight Attendant,1747994355
115,180452,Captain,1747994355
115,103410,Purser,1747994355
115,439828,Flight Attendant,1747994355
116,318161,Captain,1747994355
116,464772,Purser,1747994355
116,55550,Flight Attendant,1747994355
117,102429,Captain,1747994355
117,87579,Purser,1747994355
117,360693,Flight Attendant,1747994355
118,236830,Captain,1747994355
118,398251,Purser,1747994355
118,426415,Flight Attendant,1747994355
119,448226,Captain,1747994355
119,426967,Purser,1747994355
119,332903,Flight Attendant,1747994355
120,77945,Captain,1747994355
120,184512,Purser,1747994356
120,286662,Flight Attendant,1747994356
121,301758,Captain,1747994356
121,476807,Purser,1747994356
121,317392,Flight Attendant,1747994356
122,483643,Captain,1747994356
122,40498,Purser,1747994356
122,455130,Flight Attendant,1747994356
123,454472,Captain,1747994356
123,280998,Purser,1747994356
123,387673,Flight Attendant,1747994356
124,389973,Captain,1747994356
124,3823,Purser,1747994356
124,190913,Flight Attendant,1747994356
125,49480,Captain,1747994356
125,47246,Purser,1747994356
125,306427,Flight Attendant,1747994356
126,47836,Captain,1747994356
126,68654,Purser,1747994356
126,95025,Flight Attendant,1747994356
127,334685,Captain,1747994356
127,69904,Purser,1747994356
127,109251,Flight Attendant,1747994356
128,179244,Captain,1747994356
128,483692,Purser,1747994356
128,365726,Flight Attendant,1747994356
129,149717,Captain,1747994356
129,113147,Purser,1747994356
129,211565,Flight Attendant,1747994356
130,413089,Captain,1747994356
130,180493,Purser,1747994356
130,318816,Flight Attendant,1747994356
131,250369,Captain,1747994356
131,135499,Purser,1747994356
131,389028,Flight Attendant,1747994356
132,335160,Captain,1747994356
132,248272,Purser,1747994356
132,456617,Flight Attendant,1747994356
133,325461,Captain,1747994356
133,469661,Purser,1747994356
133,473987,Flight Attendant,1747994356
134,100664,Captain,1747994356
134,313972,Purser,1747994356
134,83447,Flight Attendant,1747994356
135,443011,Captain,1747994356
135,408563,Purser,1747994356
135,316764,Flight Attendant,1747994356
136,465443,Captain,1747994356
136,189626,Purser,1747994356
136,418864,Flight Attendant,1747994356
137,267677,Captain,1747994357
137,418946,Purser,1747994357
137,360611,Flight Attendant,1747994357
138,243874,Captain,1747994357
138,78505,Purser,1747994357
138,359011,Flight Attendant,1747994357
139,407595,Captain,1747994357
139,285796,Purser,1747994357
139,211981,Flight Attendant,1747994357
140,491442,Captain,1747994357
140,219099,Purser,1747994357
140,294891,Flight Attendant,1747994357
141,86525,Captain,1747994357
141,282901,Purser,1747994357
141,20457,Flight Attendant,1747994357
142,63333,Captain,1747994357
142,58611,Purser,1747994357
142,238090,Flight Attendant,1747994357
143,133188,Captain,1747994357
143,60637,Purser,1747994357
143,432352,Flight Attendant,1747994357
144,138079,Captain,1747994357
144,216893,Purser,1747994357
144,486555,Flight Attendant,1747994357
145,203412,Captain,1747994357
145,353599,Purser,1747994357
145,87181,Flight Attendant,1747994357
146,239303,Captain,1747994357
146,35183,Purser,1747994357
146,427126,Flight Attendant,1747994357
147,171784,Captain,1747994357
147,472928,Purser,1747994357
147,29403,Flight Attendant,1747994357
148,486088,Captain,1747994357
148,424206,Purser,1747994357
148,241698,Flight Attendant,1747994357
149,40617,Captain,1747994357
149,333151,Purser,1747994357
149,246660,Flight Attendant,1747994357
150,128376,Captain,1747994357
150,226965,Purser,1747994357
150,304149,Flight Attendant,1747994357
151,50288,Captain,1747994357
151,256121,Purser,1747994357
151,319144,Flight Attendant,1747994357
152,71629,Captain,1747994357
152,278767,Purser,1747994357
152,53874,Flight Attendant,1747994357
153,417198,Captain,1747994357
153,23003,Purser,1747994357
153,118866,Flight Attendant,1747994358
154,340976,Captain,1747994358
154,451306,Purser,1747994358
154,143057,Flight Attendant,1747994358
155,360608,Captain,1747994358
155,483564,Purser,1747994358
155,162099,Flight Attendant,1747994358
156,12047,Captain,1747994358
156,178856,Purser,1747994358
156,497980,Flight Attendant,1747994358
157,339565,Captain,1747994358
157,486885,Purser,1747994358
157,380318,Flight Attendant,1747994358
158,393483,Captain,1747994358
158,379125,Purser,1747994358
158,7035,Flight Attendant,1747994358
159,92991,Captain,1747994358
159,137604,Purser,1747994358
159,250187,Flight Attendant,1747994358
160,448642,Captain,1747994358
160,347053,Purser,1747994358
160,144192,Flight Attendant,1747994358
161,203260,Captain,1747994358
161,126712,Purser,1747994358
161,308306,Flight Attendant,1747994358
162,384558,Captain,1747994358
162,239146,Purser,1747994358
162,415391,Flight Attendant,1747994358
163,218800,Captain,1747994358
163,257128,Purser,1747994358
163,331896,Flight Attendant,1747994358
164,392518,Captain,1747994358
164,85972,Purser,1747994358
164,94274,Flight Attendant,1747994358
165,325400,Captain,1747994358
165,64794,Purser,1747994358
165,36554,Flight Attendant,1747994358
166,241125,Captain,1747994358
166,456663,Purser,1747994358
166,394317,Flight Attendant,1747994358
167,470932,Captain,1747994358
167,294832,Purser,1747994359
167,472758,Flight Attendant,1747994359
168,50956,Captain,1747994359
168,433625,Purser,1747994359
168,93310,Flight Attendant,1747994359
169,116714,Captain,1747994359
169,99838,Purser,1747994359
169,65218,Flight Attendant,1747994359
170,54698,Captain,1747994359
170,441950,Purser,1747994359
170,496835,Flight Attendant,1747994359
171,446285,Captain,1747994359
171,418594,Purser,1747994359
171,254520,Flight Attendant,1747994359
172,389004,Captain,1747994359
172,413732,Purser,1747994359
172,70135,Flight Attendant,1747994359
173,332952,Captain,1747994359
173,29110,Purser,1747994359
173,359708,Flight Attendant,1747994359
174,140453,Captain,1747994359
174,374794,Purser,1747994359
174,157186,Flight Attendant,1747994359
175,75800,Captain,1747994359
175,214351,Purser,1747994359
175,479921,Flight Attendant,1747994359
176,16990,Captain,1747994359
176,39042,Purser,1747994359
176,197070,Flight Attendant,1747994359
177,153244,Captain,1747994359
177,103258,Purser,1747994359
177,354064,Flight Attendant,1747994359
178,386934,Captain,1747994359
178,122413,Purser,1747994359
178,302318,Flight Attendant,1747994359
179,102905,Captain,1747994359
179,51327,Purser,1747994359
179,387925,Flight Attendant,1747994360
180,179050,Captain,1747994360
180,213622,Purser,1747994360
180,85228,Flight Attendant,1747994360
181,495628,Captain,1747994360
181,376352,Purser,1747994360
181,128741,Flight Attendant,1747994360
182,295427,Captain,1747994360
182,276730,Purser,1747994360
182,461092,Flight Attendant,1747994360
183,169544,Captain,1747994360
183,326075,Purser,1747994360
183,117044,Flight Attendant,1747994360
184,481041,Captain,1747994360
184,359393,Purser,1747994360
184,273049,Flight Attendant,1747994360
185,184770,Captain,1747994360
185,345372,Purser,1747994360
185,149158,Flight Attendant,1747994360
186,393649,Captain,1747994360
186,449202,Purser,1747994360
186,332907,Flight Attendant,1747994360
187,121570,Captain,1747994360
187,20958,Purser,1747994360
187,365878,Flight Attendant,1747994360
188,42729,Captain,1747994360
188,123767,Purser,1747994360
188,252513,Flight Attendant,1747994360
189,88923,Captain,1747994360
189,376886,Purser,1747994360
189,494700,Flight Attendant,1747994360
190,187199,Captain,1747994360
190,112235,Purser,1747994360
190,248337,Flight Attendant,1747994360
191,77237,Captain,1747994360
191,401705,Purser,1747994360
191,5576,Flight Attendant,1747994360
192,21656,Captain,1747994360
192,428101,Purser,1747994360
192,397258,Flight Attendant,1747994360
193,411482,Captain,1747994360
193,272925,Purser,1747994360
193,308837,Flight Attendant,1747994361
194,245120,Captain,1747994361
194,90868,Purser,1747994361
194,291460,Flight Attendant,1747994361
195,240652,Captain,1747994361
195,177752,Purser,1747994361
195,459094,Flight Attendant,1747994361
196,168104,Captain,1747994361
196,431364,Purser,1747994361
196,80715,Flight Attendant,1747994361
197,332130,Captain,1747994361
197,282127,Purser,1747994361
197,301544,Flight Attendant,1747994361
198,299115,Captain,1747994361
198,443518,Purser,1747994361
198,66616,Flight Attendant,1747994361
199,226774,Captain,1747994361
199,458838,Purser,1747994361
199,228056,Flight Attendant,1747994361
200,245598,Captain,1747994361
200,381379,Purser,1747994361
200,72921,Flight Attendant,1747994361
201,382010,Captain,1747994361
201,398805,Purser,1747994361
201,61932,Flight Attendant,1747994361
202,72860,Captain,1747994361
202,10187,Purser,1747994361
202,102627,Flight Attendant,1747994361
203,284560,Captain,1747994361
203,438193,Purser,1747994361
203,238034,Flight Attendant,1747994361
204,33007,Captain,1747994361
204,151735,Purser,1747994361
204,240514,Flight Attendant,1747994361
205,144974,Captain,1747994361
205,29115,Purser,1747994361
205,59819,Flight Attendant,1747994361
206,181593,Captain,1747994361
206,353017,Purser,1747994361
206,358065,Flight Attendant,1747994361
207,39237,Captain,1747994361
207,496895,Purser,1747994361
207,379725,Flight Attendant,1747994361
208,193005,Captain,1747994361
208,376711,Purser,1747994361
208,430583,Flight Attendant,1747994361
209,264071,Captain,1747994361
209,196532,Purser,1747994361
209,374712,Flight Attendant,1747994361
210,149591,Captain,1747994361
210,427422,Purser,1747994361
210,456467,Flight Attendant,1747994361
211,267859,Captain,1747994362
211,354218,Purser,1747994362
211,478097,Flight Attendant,1747994362
212,243450,Captain,1747994362
212,459134,Purser,1747994362
212,270003,Flight Attendant,1747994362
213,46361,Captain,1747994362
213,242346,Purser,1747994362
213,455172,Flight Attendant,1747994362
214,399148,Captain,1747994362
214,353556,Purser,1747994362
214,182432,Flight Attendant,1747994362
215,201553,Captain,1747994362
215,204694,Purser,1747994362
215,124401,Flight Attendant,1747994362
216,423181,Captain,1747994362
216,202915,Purser,1747994362
216,116557,Flight Attendant,1747994362
217,311157,Captain,1747994362
217,32942,Purser,1747994362
217,384299,Flight Attendant,1747994362
218,408746,Captain,1747994362
218,166645,Purser,1747994362
218,193485,Flight Attendant,1747994362
219,311560,Captain,1747994362
219,49258,Purser,1747994362
219,347323,Flight Attendant,1747994362
220,156866,Captain,1747994362
220,157084,Purser,1747994362
220,409450,Flight Attendant,1747994362
221,318493,Captain,1747994362
221,87029,Purser,1747994362
221,79514,Flight Attendant,1747994362
222,494403,Captain,1747994362
222,496607,Purser,1747994362
222,302861,Flight Attendant,1747994362
223,193463,Captain,1747994362
223,329655,Purser,1747994362
223,466254,Flight Attendant,1747994362
224,300242,Captain,1747994362
224,48971,Purser,1747994362
224,66276,Flight Attendant,1747994362
225,381329,Captain,1747994362
225,411214,Purser,1747994362
225,350329,Flight Attendant,1747994362
226,7059,Captain,1747994362
226,409754,Purser,1747994362
226,227411,Flight Attendant,1747994362
227,333503,Captain,1747994362
227,162498,Purser,1747994362
227,162954,Flight Attendant,1747994362
228,261048,Captain,1747994362
228,265891,Purser,1747994363
228,9104,Flight Attendant,1747994363
229,102371,Captain,1747994363
229,106343,Purser,1747994363
229,25890,Flight Attendant,1747994363
230,279545,Captain,1747994363
230,481336,Purser,1747994363
230,455314,Flight Attendant,1747994363
231,109139,Captain,1747994363
231,142304,Purser,1747994363
231,109479,Flight Attendant,1747994363
232,36823,Captain,1747994363
232,19729,Purser,1747994363
232,45334,Flight Attendant,1747994363
233,435879,Captain,1747994363
233,195706,Purser,1747994363
233,231999,Flight Attendant,1747994363
234,439093,Captain,1747994363
234,455660,Purser,1747994363
234,315465,Flight Attendant,1747994363
235,304634,Captain,1747994363
235,68281,Purser,1747994363
235,16351,Flight Attendant,1747994363
236,410308,Captain,1747994363
236,294005,Purser,1747994363
236,445692,Flight Attendant,1747994363
237,460294,Captain,1747994363
237,395280,Purser,1747994363
237,308736,Flight Attendant,1747994363
238,235945,Captain,1747994363
238,143355,Purser,1747994363
238,218973,Flight Attendant,1747994363
239,476445,Captain,1747994363
239,445923,Purser,1747994363
239,185278,Flight Attendant,1747994363
240,24453,Captain,1747994363
240,253658,Purser,1747994363
240,112093,Flight Attendant,1747994363
241,427209,Captain,1747994363
241,362105,Purser,1747994363
241,301816,Flight Attendant,1747994363
242,364139,Captain,1747994363
242,362139,Purser,1747994363
242,442729,Flight Attendant,1747994363
243,390368,Captain,1747994363
243,446350,Purser,1747994363
243,437959,Flight Attendant,1747994363
244,277112,Captain,1747994363
244,330750,Purser,1747994363
244,351782,Flight Attendant,1747994363
245,9232,Captain,1747994363
245,140382,Purser,1747994363
245,350663,Flight Attendant,1747994364
246,394189,Captain,1747994364
246,68160,Purser,1747994364
246,237304,Flight Attendant,1747994364
247,73565,Captain,1747994364
247,277948,Purser,1747994364
247,46834,Flight Attendant,1747994364
248,312281,Captain,1747994364
248,223153,Purser,1747994364
248,343665,Flight Attendant,1747994364
249,345631,Captain,1747994364
249,382679,Purser,1747994364
249,216153,Flight Attendant,1747994364
250,18771,Captain,1747994364
250,445215,Purser,1747994364
250,54118,Flight Attendant,1747994364
251,45998,Captain,1747994364
251,204860,Purser,1747994364
251,329446,Flight Attendant,1747994364
252,399510,Captain,1747994364
252,301848,Purser,1747994364
252,129413,Flight Attendant,1747994364
253,15517,Captain,1747994364
253,76435,Purser,1747994364
253,125816,Flight Attendant,1747994364
254,166778,Captain,1747994364
254,75351,Purser,1747994364
254,453888,Flight Attendant,1747994364
255,495626,Captain,1747994364
255,420294,Purser,1747994364
255,135059,Flight Attendant,1747994364
256,79951,Captain,1747994364
256,378646,Purser,1747994364
256,482615,Flight Attendant,1747994364
257,279838,Captain,1747994364
257,84810,Purser,1747994364
257,57894,Flight Attendant,1747994364
258,174071,Captain,1747994364
258,10979,Purser,1747994364
258,9354,Flight Attendant,1747994364
259,94398,Captain,1747994364
259,122758,Purser,1747994364
259,208739,Flight Attendant,1747994364
260,58631,Captain,1747994364
260,57603,Purser,1747994364
260,200177,Flight Attendant,1747994364
261,93197,Captain,1747994364
261,486117,Purser,1747994364
261,158885,Flight Attendant,1747994364
262,479016,Captain,1747994364
262,281833,Purser,1747994365
262,346822,Flight Attendant,1747994365
263,232193,Captain,1747994365
263,98203,Purser,1747994365
263,449042,Flight Attendant,1747994365
264,76001,Captain,1747994365
264,393399,Purser,1747994365
264,435385,Flight Attendant,1747994365
265,9777,Captain,1747994365
265,158900,Purser,1747994365
265,81341,Flight Attendant,1747994365
266,20703,Captain,1747994365
266,99304,Purser,1747994365
266,78395,Flight Attendant,1747994365
267,75392,Captain,1747994365
267,452796,Purser,1747994365
267,64745,Flight Attendant,1747994365
268,58848,Captain,1747994365
268,214861,Purser,1747994365
268,17946,Flight Attendant,1747994365
269,222210,Captain,1747994365
269,245612,Purser,1747994365
269,136823,Flight Attendant,1747994365
270,495785,Captain,1747994365
270,419203,Purser,1747994365
270,72456,Flight Attendant,1747994365
271,115505,Captain,1747994365
271,446591,Purser,1747994365
271,479333,Flight Attendant,1747994365
272,81543,Captain,1747994365
272,441656,Purser,1747994365
272,458616,Flight Attendant,1747994365
273,60590,Captain,1747994365
273,12823,Purser,1747994365
273,168489,Flight Attendant,1747994365
274,289865,Captain,1747994365
274,159374,Purser,1747994365
274,220832,Flight Attendant,1747994365
275,239573,Captain,1747994365
275,401229,Purser,1747994365
275,179317,Flight Attendant,1747994365
276,376422,Captain,1747994365
276,290825,Purser,1747994365
276,494963,Flight Attendant,1747994365
277,219768,Captain,1747994365
277,141569,Purser,1747994365
277,158371,Flight Attendant,1747994366
278,401626,Captain,1747994366
278,330514,Purser,1747994366
278,101947,Flight Attendant,1747994366
279,466286,Captain,1747994366
279,422847,Purser,1747994366
279,119067,Flight Attendant,1747994366
280,203254,Captain,1747994366
280,63327,Purser,1747994366
280,300479,Flight Attendant,1747994366
281,104944,Captain,1747994366
281,346180,Purser,1747994366
281,316717,Flight Attendant,1747994366
282,199934,Captain,1747994366
282,21116,Purser,1747994366
282,243123,Flight Attendant,1747994366
283,345555,Captain,1747994366
283,302645,Purser,1747994366
283,321132,Flight Attendant,1747994366
284,482208,Captain,1747994366
284,290851,Purser,1747994366
284,200091,Flight Attendant,1747994366
285,269997,Captain,1747994366
285,90089,Purser,1747994366
285,219719,Flight Attendant,1747994366
286,5623,Captain,1747994366
286,487822,Purser,1747994366
286,232737,Flight Attendant,1747994366
287,396243,Captain,1747994366
287,345501,Purser,1747994366
287,260652,Flight Attendant,1747994366
288,340121,Captain,1747994366
288,496198,Purser,1747994366
288,421196,Flight Attendant,1747994366
289,344161,Captain,1747994366
289,428262,Purser,1747994366
289,412258,Flight Attendant,1747994366
290,261995,Captain,1747994366
290,242074,Purser,1747994366
290,471134,Flight Attendant,1747994366
291,181639,Captain,1747994366
291,71552,Purser,1747994366
291,327368,Flight Attendant,1747994366
292,333664,Captain,1747994366
292,413879,Purser,1747994366
292,343823,Flight Attendant,1747994366
293,470553,Captain,1747994366
293,8308,Purser,1747994366
293,366109,Flight Attendant,1747994367
294,272750,Captain,1747994367
294,495415,Purser,1747994367
294,226126,Flight Attendant,1747994367
295,116099,Captain,1747994367
295,330602,Purser,1747994367
295,364201,Flight Attendant,1747994367
296,138892,Captain,1747994367
296,485812,Purser,1747994367
296,268581,Flight Attendant,1747994367
297,59087,Captain,1747994367
297,421466,Purser,1747994367
297,434207,Flight Attendant,1747994367
298,145964,Captain,1747994367
298,63568,Purser,1747994367
298,362721,Flight Attendant,1747994367
299,367588,Captain,1747994367
299,494596,Purser,1747994367
299,479965,Flight Attendant,1747994367
300,47267,Captain,1747994367
300,37776,Purser,1747994367
300,157772,Flight Attendant,1747994367
301,411387,Captain,1747994367
301,109990,Purser,1747994367
301,467539,Flight Attendant,1747994367
302,203038,Captain,1747994367
302,277932,Purser,1747994367
302,477384,Flight Attendant,1747994367
303,145425,Captain,1747994367
303,311938,Purser,1747994367
