OperationalFlightLegID,CrewMemberID,AssignedRole,CreatedAt
242369,257004,Purser,1748007305
242369,353550,Flight Attendant,1748007305
242370,277465,Captain,1748007305
242370,333455,Purser,1748007305
242370,465216,Flight Attendant,1748007305
242371,164712,Captain,1748007305
242371,171517,Purser,1748007305
242371,251144,Flight Attendant,1748007305
242372,241697,Captain,1748007305
242372,108853,Purser,1748007305
242372,280142,Flight Attendant,1748007305
242373,16185,Captain,1748007305
242373,396225,Purser,1748007305
242373,265769,Flight Attendant,1748007305
242374,116664,Captain,1748007305
242374,118991,Purser,1748007305
242374,24077,Flight Attendant,1748007305
242375,277047,Captain,1748007305
242375,99384,Purser,1748007305
242375,97603,Flight Attendant,1748007305
242376,408598,Captain,1748007305
242376,95722,Purser,1748007305
242376,382431,Flight Attendant,1748007305
242377,252299,Captain,1748007305
242377,22396,Purser,1748007305
242377,312575,Flight Attendant,1748007305
242378,346007,Captain,1748007305
242378,55439,Purser,1748007306
242378,342127,Flight Attendant,1748007306
242379,313066,Captain,1748007306
242379,30206,Purser,1748007306
242379,21738,Flight Attendant,1748007306
242380,494824,Captain,1748007306
242380,182277,Purser,1748007306
242380,402134,Flight Attendant,1748007306
242381,86577,Captain,1748007306
242381,485242,Purser,1748007306
242381,365330,Flight Attendant,1748007306
242382,148071,Captain,1748007306
242382,5300,Purser,1748007306
242382,178484,Flight Attendant,1748007306
242383,19588,Captain,1748007306
242383,276543,Purser,1748007306
242383,397474,Flight Attendant,1748007306
242384,224765,Captain,1748007306
242384,404865,Purser,1748007306
242384,367731,Flight Attendant,1748007306
242385,158437,Captain,1748007306
242385,372386,Purser,1748007306
242385,263559,Flight Attendant,1748007306
242386,47844,Captain,1748007306
242386,252917,Purser,1748007306
242386,84460,Flight Attendant,1748007306
242387,356548,Captain,1748007306
242387,477219,Purser,1748007306
242387,331166,Flight Attendant,1748007306
242388,220846,Captain,1748007306
242388,96781,Purser,1748007306
242388,240894,Flight Attendant,1748007306
242389,273504,Captain,1748007306
242389,434123,Purser,1748007306
242389,200506,Flight Attendant,1748007306
242390,89482,Captain,1748007306
242390,483661,Purser,1748007306
242390,105586,Flight Attendant,1748007306
242391,293859,Captain,1748007306
242391,26176,Purser,1748007306
242391,395268,Flight Attendant,1748007306
242392,405677,Captain,1748007306
242392,469318,Purser,1748007306
242392,190348,Flight Attendant,1748007306
242393,119126,Captain,1748007306
242393,397352,Purser,1748007306
242393,32002,Flight Attendant,1748007306
242394,91618,Captain,1748007306
242394,34804,Purser,1748007306
242394,62783,Flight Attendant,1748007306
242395,126857,Captain,1748007306
242395,485134,Purser,1748007306
242395,222270,Flight Attendant,1748007306
242396,495114,Captain,1748007306
242396,14981,Purser,1748007306
242396,38539,Flight Attendant,1748007306
242397,12899,Captain,1748007306
242397,183011,Purser,1748007307
242397,496728,Flight Attendant,1748007307
242398,239865,Captain,1748007307
242398,352969,Purser,1748007307
242398,399260,Flight Attendant,1748007307
242399,323309,Captain,1748007307
242399,191540,Purser,1748007307
242399,181076,Flight Attendant,1748007307
242400,448048,Captain,1748007307
242400,284328,Purser,1748007307
242400,366393,Flight Attendant,1748007307
242401,458690,Captain,1748007307
242401,168126,Purser,1748007307
242401,40985,Flight Attendant,1748007307
242402,93098,Captain,1748007307
242402,335891,Purser,1748007307
242402,194585,Flight Attendant,1748007307
242403,136281,Captain,1748007307
242403,120934,Purser,1748007307
242403,454753,Flight Attendant,1748007307
242404,470369,Captain,1748007307
242404,495503,Purser,1748007307
242404,438618,Flight Attendant,1748007307
242405,472667,Captain,1748007307
242405,219608,Purser,1748007307
242405,446021,Flight Attendant,1748007307
242406,113197,Captain,1748007307
242406,439289,Purser,1748007307
242406,170922,Flight Attendant,1748007307
242407,73448,Captain,1748007307
242407,233112,Purser,1748007307
242407,313786,Flight Attendant,1748007307
242408,416524,Captain,1748007307
242408,102460,Purser,1748007307
242408,451480,Flight Attendant,1748007307
242409,234665,Captain,1748007307
242409,46473,Purser,1748007307
242409,308047,Flight Attendant,1748007307
242410,64974,Captain,1748007307
242410,13733,Purser,1748007307
242410,140909,Flight Attendant,1748007307
242411,161842,Captain,1748007307
242411,80506,Purser,1748007307
242411,103989,Flight Attendant,1748007307
242412,424743,Captain,1748007307
242412,58977,Purser,1748007307
242412,423735,Flight Attendant,1748007307
242413,206013,Captain,1748007307
242413,443379,Purser,1748007307
242413,427877,Flight Attendant,1748007307
242414,1811,Captain,1748007307
242414,201064,Purser,1748007307
242414,125334,Flight Attendant,1748007307
242415,266305,Captain,1748007307
242415,498229,Purser,1748007307
242415,181283,Flight Attendant,1748007307
242416,130277,Captain,1748007307
242416,131467,Purser,1748007308
242416,490497,Flight Attendant,1748007308
242417,124630,Captain,1748007308
242417,35066,Purser,1748007308
242417,453025,Flight Attendant,1748007308
242418,77296,Captain,1748007308
242418,59865,Purser,1748007308
242418,412937,Flight Attendant,1748007308
242419,363018,Captain,1748007308
242419,73970,Purser,1748007308
242419,115191,Flight Attendant,1748007308
242420,5107,Captain,1748007308
242420,483512,Purser,1748007308
242420,298415,Flight Attendant,1748007308
242421,76647,Captain,1748007308
242421,460498,Purser,1748007308
242421,208395,Flight Attendant,1748007308
242422,273898,Captain,1748007308
242422,99051,Purser,1748007308
242422,88304,Flight Attendant,1748007308
242423,74400,Captain,1748007308
242423,312309,Purser,1748007308
242423,35851,Flight Attendant,1748007308
242424,341373,Captain,1748007308
242424,395796,Purser,1748007308
242424,184838,Flight Attendant,1748007308
242425,136701,Captain,1748007308
242425,495356,Purser,1748007308
242425,63797,Flight Attendant,1748007308
242426,57703,Captain,1748007308
242426,37055,Purser,1748007308
242426,344275,Flight Attendant,1748007308
242427,372754,Captain,1748007308
242427,133449,Purser,1748007308
242427,54456,Flight Attendant,1748007308
242428,158437,Captain,1748007308
242428,324560,Purser,1748007308
242428,326530,Flight Attendant,1748007308
242429,157458,Captain,1748007308
242429,284641,Purser,1748007308
242429,240290,Flight Attendant,1748007308
242430,300260,Captain,1748007308
242430,284540,Purser,1748007308
242430,402573,Flight Attendant,1748007308
242431,91475,Captain,1748007308
242431,467632,Purser,1748007308
242431,13441,Flight Attendant,1748007308
242432,120518,Captain,1748007308
242432,62806,Purser,1748007308
242432,230516,Flight Attendant,1748007308
242433,318362,Captain,1748007308
242433,215421,Purser,1748007308
242433,398932,Flight Attendant,1748007308
242434,451197,Captain,1748007308
242434,301265,Purser,1748007308
242434,400464,Flight Attendant,1748007308
242435,247163,Captain,1748007309
242435,433848,Purser,1748007309
242435,410787,Flight Attendant,1748007309
242436,473169,Captain,1748007309
242436,192047,Purser,1748007309
242436,182015,Flight Attendant,1748007309
242437,184487,Captain,1748007309
242437,198460,Purser,1748007309
242437,271859,Flight Attendant,1748007309
242438,403667,Captain,1748007309
242438,209315,Purser,1748007309
242438,48345,Flight Attendant,1748007309
242439,418962,Captain,1748007309
242439,424252,Purser,1748007309
242439,236883,Flight Attendant,1748007309
242440,311712,Captain,1748007309
242440,375284,Purser,1748007309
242440,152950,Flight Attendant,1748007309
242441,429014,Captain,1748007309
242441,299425,Purser,1748007309
242441,391136,Flight Attendant,1748007309
242442,467708,Captain,1748007309
242442,421670,Purser,1748007309
242442,26436,Flight Attendant,1748007309
242443,67757,Captain,1748007309
242443,170600,Purser,1748007309
242443,344768,Flight Attendant,1748007309
242444,154103,Captain,1748007309
242444,188230,Purser,1748007309
242444,154504,Flight Attendant,1748007309
242445,48932,Captain,1748007309
242445,37461,Purser,1748007309
242445,196774,Flight Attendant,1748007309
242446,324166,Captain,1748007309
242446,8953,Purser,1748007309
242446,456618,Flight Attendant,1748007309
242447,420778,Captain,1748007309
242447,334578,Purser,1748007309
242447,2868,Flight Attendant,1748007309
242448,91826,Captain,1748007309
242448,487218,Purser,1748007309
242448,298064,Flight Attendant,1748007309
242449,195608,Captain,1748007309
242449,8488,Purser,1748007309
242449,103480,Flight Attendant,1748007309
242450,293698,Captain,1748007309
242450,325074,Purser,1748007309
242450,292485,Flight Attendant,1748007309
242451,358167,Captain,1748007309
242451,95334,Purser,1748007309
242451,437907,Flight Attendant,1748007309
242452,341102,Captain,1748007309
242452,86335,Purser,1748007309
242452,329302,Flight Attendant,1748007309
242453,2963,Captain,1748007309
242453,373211,Purser,1748007309
242453,396628,Flight Attendant,1748007309
242454,194464,Captain,1748007309
242454,395486,Purser,1748007310
242454,62295,Flight Attendant,1748007310
242455,301771,Captain,1748007310
242455,140749,Purser,1748007310
242455,255358,Flight Attendant,1748007310
242456,403662,Captain,1748007310
242456,219193,Purser,1748007310
242456,293009,Flight Attendant,1748007310
242457,325560,Captain,1748007310
242457,27531,Purser,1748007310
242457,241278,Flight Attendant,1748007310
242458,4370,Captain,1748007310
242458,384290,Purser,1748007310
242458,295476,Flight Attendant,1748007310
242459,216531,Captain,1748007310
242459,436428,Purser,1748007310
242459,480326,Flight Attendant,1748007310
242460,184437,Captain,1748007310
242460,268235,Purser,1748007310
242460,59939,Flight Attendant,1748007310
242461,341001,Captain,1748007310
242461,337243,Purser,1748007310
242461,198223,Flight Attendant,1748007310
242462,223526,Captain,1748007310
242462,443645,Purser,1748007310
242462,162773,Flight Attendant,1748007310
242463,335950,Captain,1748007310
242463,254238,Purser,1748007310
242463,482478,Flight Attendant,1748007310
242464,162791,Captain,1748007310
242464,251016,Purser,1748007310
242464,436546,Flight Attendant,1748007310
242465,298500,Captain,1748007310
242465,267046,Purser,1748007310
242465,110873,Flight Attendant,1748007310
242466,57616,Captain,1748007310
242466,318739,Purser,1748007310
242466,141760,Flight Attendant,1748007310
242467,194520,Captain,1748007310
242467,255108,Purser,1748007310
242467,173183,Flight Attendant,1748007310
242468,31427,Captain,1748007310
242468,74776,Purser,1748007310
242468,413076,Flight Attendant,1748007310
242469,425355,Captain,1748007310
242469,220375,Purser,1748007310
242469,177938,Flight Attendant,1748007310
242470,362350,Captain,1748007310
242470,458386,Purser,1748007310
242470,359817,Flight Attendant,1748007310
242471,468655,Captain,1748007310
242471,169686,Purser,1748007310
242471,181722,Flight Attendant,1748007310
242472,290660,Captain,1748007310
242472,48706,Purser,1748007310
242472,183340,Flight Attendant,1748007310
242473,450855,Captain,1748007311
242473,373292,Purser,1748007311
242473,434287,Flight Attendant,1748007311
242474,183116,Captain,1748007311
242474,379401,Purser,1748007311
242474,263068,Flight Attendant,1748007311
242475,385922,Captain,1748007311
242475,456464,Purser,1748007311
242475,239495,Flight Attendant,1748007311
242476,458736,Captain,1748007311
242476,230385,Purser,1748007311
242476,431949,Flight Attendant,1748007311
242477,161674,Captain,1748007311
242477,26458,Purser,1748007311
242477,31836,Flight Attendant,1748007311
242478,434081,Captain,1748007311
242478,486168,Purser,1748007311
242478,169293,Flight Attendant,1748007311
242479,36014,Captain,1748007311
242479,141447,Purser,1748007311
242479,381204,Flight Attendant,1748007311
242480,71020,Captain,1748007311
242480,281045,Purser,1748007311
242480,78558,Flight Attendant,1748007311
242481,301382,Captain,1748007311
242481,54902,Purser,1748007311
242481,448150,Flight Attendant,1748007311
242482,254105,Captain,1748007311
242482,31230,Purser,1748007311
242482,241079,Flight Attendant,1748007311
242483,12828,Captain,1748007311
242483,293417,Purser,1748007311
242483,25590,Flight Attendant,1748007311
242484,16498,Captain,1748007311
242484,119933,Purser,1748007311
242484,388186,Flight Attendant,1748007311
242485,444065,Captain,1748007311
242485,275211,Purser,1748007311
242485,166,Flight Attendant,1748007311
242486,438374,Captain,1748007311
242486,115941,Purser,1748007311
242486,186232,Flight Attendant,1748007311
242487,294411,Captain,1748007311
242487,26378,Purser,1748007311
242487,393187,Flight Attendant,1748007311
242488,429567,Captain,1748007311
242488,181426,Purser,1748007311
242488,356509,Flight Attendant,1748007311
242489,220431,Captain,1748007311
242489,41190,Purser,1748007311
242489,494813,Flight Attendant,1748007311
242490,74913,Captain,1748007311
242490,343462,Purser,1748007311
242490,388523,Flight Attendant,1748007311
242491,391713,Captain,1748007311
242491,406915,Purser,1748007311
242491,186838,Flight Attendant,1748007311
242492,340964,Captain,1748007312
242492,46693,Purser,1748007312
242492,326728,Flight Attendant,1748007312
242493,47357,Captain,1748007312
242493,104509,Purser,1748007312
242493,308390,Flight Attendant,1748007312
242494,382312,Captain,1748007312
242494,199488,Purser,1748007312
242494,211627,Flight Attendant,1748007312
242495,377523,Captain,1748007312
242495,234847,Purser,1748007312
242495,392234,Flight Attendant,1748007312
242496,135083,Captain,1748007312
242496,378645,Purser,1748007312
242496,170008,Flight Attendant,1748007312
242497,267176,Captain,1748007312
242497,122653,Purser,1748007312
242497,469782,Flight Attendant,1748007312
242498,172977,Captain,1748007312
242498,180250,Purser,1748007312
242498,230018,Flight Attendant,1748007312
242499,343642,Captain,1748007312
242499,337978,Purser,1748007312
242499,223655,Flight Attendant,1748007312
242500,145606,Captain,1748007312
242500,396703,Purser,1748007312
242500,206125,Flight Attendant,1748007312
242501,137504,Captain,1748007312
242501,389306,Purser,1748007312
242501,303436,Flight Attendant,1748007312
242502,288246,Captain,1748007312
242502,53294,Purser,1748007312
242502,262515,Flight Attendant,1748007312
242503,194765,Captain,1748007312
242503,487905,Purser,1748007312
242503,398433,Flight Attendant,1748007312
242504,438587,Captain,1748007312
242504,168847,Purser,1748007312
242504,372693,Flight Attendant,1748007312
242505,69352,Captain,1748007312
242505,97107,Purser,1748007312
242505,111708,Flight Attendant,1748007312
242506,376221,Captain,1748007312
242506,325714,Purser,1748007312
242506,341146,Flight Attendant,1748007312
242507,388066,Captain,1748007312
242507,354047,Purser,1748007312
242507,429576,Flight Attendant,1748007312
242508,33322,Captain,1748007312
242508,70267,Purser,1748007312
242508,365672,Flight Attendant,1748007312
242509,427913,Captain,1748007312
242509,437246,Purser,1748007312
242509,107265,Flight Attendant,1748007312
242510,305000,Captain,1748007312
242510,305135,Purser,1748007312
242510,391258,Flight Attendant,1748007312
242511,133625,Captain,1748007312
242511,337941,Purser,1748007313
242511,330346,Flight Attendant,1748007313
242512,51344,Captain,1748007313
242512,229730,Purser,1748007313
242512,466326,Flight Attendant,1748007313
242513,326031,Captain,1748007313
242513,468077,Purser,1748007313
242513,48389,Flight Attendant,1748007313
242514,333424,Captain,1748007313
242514,155094,Purser,1748007313
242514,281359,Flight Attendant,1748007313
242515,315424,Captain,1748007313
242515,59204,Purser,1748007313
242515,144962,Flight Attendant,1748007313
242516,213780,Captain,1748007313
242516,312909,Purser,1748007313
242516,131493,Flight Attendant,1748007313
242517,19378,Captain,1748007313
242517,232625,Purser,1748007313
242517,103904,Flight Attendant,1748007313
242518,414222,Captain,1748007313
242518,482464,Purser,1748007313
242518,311569,Flight Attendant,1748007313
242519,438462,Captain,1748007313
242519,347768,Purser,1748007313
242519,25555,Flight Attendant,1748007313
242520,433611,Captain,1748007313
242520,334145,Purser,1748007313
242520,261588,Flight Attendant,1748007313
242521,452265,Captain,1748007313
242521,445954,Purser,1748007313
242521,42040,Flight Attendant,1748007313
242522,58171,Captain,1748007313
242522,177354,Purser,1748007313
242522,329518,Flight Attendant,1748007313
242523,221286,Captain,1748007313
242523,474114,Purser,1748007313
242523,347806,Flight Attendant,1748007313
242524,21106,Captain,1748007313
242524,416532,Purser,1748007313
242524,77215,Flight Attendant,1748007313
242525,155198,Captain,1748007313
242525,21204,Purser,1748007313
242525,454764,Flight Attendant,1748007313
242526,399841,Captain,1748007313
242526,263304,Purser,1748007313
242526,53951,Flight Attendant,1748007313
242527,191210,Captain,1748007313
242527,299107,Purser,1748007313
242527,267139,Flight Attendant,1748007313
242528,479390,Captain,1748007313
242528,222099,Purser,1748007313
242528,88669,Flight Attendant,1748007313
242529,347364,Captain,1748007313
242529,374827,Purser,1748007313
242529,384740,Flight Attendant,1748007314
242530,336180,Captain,1748007314
242530,31436,Purser,1748007314
242530,37002,Flight Attendant,1748007314
242531,423220,Captain,1748007314
242531,208970,Purser,1748007314
242531,55797,Flight Attendant,1748007314
242532,396086,Captain,1748007314
242532,42931,Purser,1748007314
242532,406543,Flight Attendant,1748007314
242533,318295,Captain,1748007314
242533,89797,Purser,1748007314
242533,225213,Flight Attendant,1748007314
242534,192129,Captain,1748007314
242534,117917,Purser,1748007314
242534,202751,Flight Attendant,1748007314
242535,33086,Captain,1748007314
242535,105126,Purser,1748007314
242535,305031,Flight Attendant,1748007314
242536,217549,Captain,1748007314
242536,300055,Purser,1748007314
242536,133646,Flight Attendant,1748007314
242537,443919,Captain,1748007314
242537,189000,Purser,1748007314
242537,4580,Flight Attendant,1748007314
242538,313468,Captain,1748007314
242538,331764,Purser,1748007314
242538,100698,Flight Attendant,1748007314
242539,398080,Captain,1748007314
242539,382631,Purser,1748007314
242539,368746,Flight Attendant,1748007314
242540,66684,Captain,1748007314
242540,386000,Purser,1748007314
242540,315689,Flight Attendant,1748007314
242541,383870,Captain,1748007314
242541,380970,Purser,1748007314
242541,398820,Flight Attendant,1748007314
242542,303775,Captain,1748007314
242542,319537,Purser,1748007314
242542,310298,Flight Attendant,1748007314
242543,343351,Captain,1748007314
242543,431788,Purser,1748007314
242543,19475,Flight Attendant,1748007314
242544,166672,Captain,1748007314
242544,349532,Purser,1748007314
242544,7431,Flight Attendant,1748007314
242545,10342,Captain,1748007314
242545,140006,Purser,1748007314
242545,36119,Flight Attendant,1748007314
242546,139889,Captain,1748007314
242546,52522,Purser,1748007314
242546,282170,Flight Attendant,1748007314
242547,39159,Captain,1748007314
242547,234593,Purser,1748007314
242547,368893,Flight Attendant,1748007314
242548,367773,Captain,1748007314
242548,28333,Purser,1748007315
242548,112351,Flight Attendant,1748007315
242549,110300,Captain,1748007315
242549,164209,Purser,1748007315
242549,487188,Flight Attendant,1748007315
242550,196010,Captain,1748007315
242550,169733,Purser,1748007315
242550,360308,Flight Attendant,1748007315
242551,61975,Captain,1748007315
242551,430645,Purser,1748007315
242551,293059,Flight Attendant,1748007315
242552,416138,Captain,1748007315
242552,38444,Purser,1748007315
242552,491640,Flight Attendant,1748007315
242553,410271,Captain,1748007315
242553,44308,Purser,1748007315
242553,438450,Flight Attendant,1748007315
242554,14836,Captain,1748007315
242554,26010,Purser,1748007315
242554,266634,Flight Attendant,1748007315
242555,24270,Captain,1748007315
242555,485595,Purser,1748007315
242555,55860,Flight Attendant,1748007315
242556,108986,Captain,1748007315
242556,90744,Purser,1748007315
242556,180465,Flight Attendant,1748007315
242557,149186,Captain,1748007315
242557,14351,Purser,1748007315
242557,76450,Flight Attendant,1748007315
242558,169526,Captain,1748007315
242558,258974,Purser,1748007315
242558,362958,Flight Attendant,1748007315
242559,45556,Captain,1748007315
242559,88456,Purser,1748007315
242559,111338,Flight Attendant,1748007315
242560,399236,Captain,1748007315
242560,411735,Purser,1748007315
242560,255795,Flight Attendant,1748007315
242561,418273,Captain,1748007315
242561,29310,Purser,1748007315
242561,18205,Flight Attendant,1748007315
242562,359639,Captain,1748007315
242562,297950,Purser,1748007315
242562,238488,Flight Attendant,1748007315
242563,62695,Captain,1748007315
242563,67829,Purser,1748007315
242563,159806,Flight Attendant,1748007315
242564,461138,Captain,1748007315
242564,66031,Purser,1748007315
242564,255872,Flight Attendant,1748007315
242565,162338,Captain,1748007315
242565,224766,Purser,1748007315
242565,359882,Flight Attendant,1748007315
242566,370222,Captain,1748007315
242566,421319,Purser,1748007315
242566,461702,Flight Attendant,1748007315
242567,101230,Captain,1748007315
242567,266188,Purser,1748007315
242567,217949,Flight Attendant,1748007316
242568,129689,Captain,1748007316
242568,289947,Purser,1748007316
242568,16308,Flight Attendant,1748007316
242569,495996,Captain,1748007316
242569,285260,Purser,1748007316
242569,78511,Flight Attendant,1748007316
242570,271758,Captain,1748007316
242570,144276,Purser,1748007316
242570,134232,Flight Attendant,1748007316
242571,58845,Captain,1748007316
242571,254400,Purser,1748007316
242571,377606,Flight Attendant,1748007316
242572,98559,Captain,1748007316
242572,448916,Purser,1748007316
242572,336986,Flight Attendant,1748007316
242573,80036,Captain,1748007316
242573,284046,Purser,1748007316
242573,107787,Flight Attendant,1748007316
242574,156741,Captain,1748007316
242574,382907,Purser,1748007316
242574,460321,Flight Attendant,1748007316
242575,170119,Captain,1748007316
242575,46357,Purser,1748007316
242575,7147,Flight Attendant,1748007316
242576,105337,Captain,1748007316
242576,481638,Purser,1748007316
242576,107804,Flight Attendant,1748007316
242577,252734,Captain,1748007316
242577,207877,Purser,1748007316
242577,192122,Flight Attendant,1748007316
242578,464432,Captain,1748007316
242578,392460,Purser,1748007316
242578,469491,Flight Attendant,1748007316
242579,18682,Captain,1748007316
242579,304927,Purser,1748007316
242579,26383,Flight Attendant,1748007316
242580,6775,Captain,1748007316
242580,170757,Purser,1748007316
242580,92050,Flight Attendant,1748007316
242581,173026,Captain,1748007316
242581,273825,Purser,1748007316
242581,169444,Flight Attendant,1748007316
242582,466395,Captain,1748007316
242582,494552,Purser,1748007316
242582,137532,Flight Attendant,1748007316
242583,484723,Captain,1748007316
242583,145257,Purser,1748007316
242583,366055,Flight Attendant,1748007316
242584,199356,Captain,1748007316
242584,363228,Purser,1748007316
242584,152199,Flight Attendant,1748007316
242585,493357,Captain,1748007316
242585,200408,Purser,1748007316
242585,407085,Flight Attendant,1748007316
242586,166105,Captain,1748007317
242586,497883,Purser,1748007317
242586,302390,Flight Attendant,1748007317
242587,19402,Captain,1748007317
242587,428652,Purser,1748007317
242587,359015,Flight Attendant,1748007317
242588,170270,Captain,1748007317
242588,30867,Purser,1748007317
242588,31497,Flight Attendant,1748007317
242589,272531,Captain,1748007317
242589,121743,Purser,1748007317
242589,185371,Flight Attendant,1748007317
242590,350950,Captain,1748007317
242590,198732,Purser,1748007317
242590,351819,Flight Attendant,1748007317
242591,298712,Captain,1748007317
242591,227917,Purser,1748007317
242591,168890,Flight Attendant,1748007317
242592,76113,Captain,1748007317
242592,237629,Purser,1748007317
242592,208759,Flight Attendant,1748007317
242593,232747,Captain,1748007317
242593,144647,Purser,1748007317
242593,308655,Flight Attendant,1748007317
242594,224411,Captain,1748007317
242594,434132,Purser,1748007317
242594,120431,Flight Attendant,1748007317
242595,239966,Captain,1748007317
242595,284986,Purser,1748007317
242595,406126,Flight Attendant,1748007317
242596,127124,Captain,1748007317
242596,9279,Purser,1748007317
242596,99762,Flight Attendant,1748007317
242597,27056,Captain,1748007317
242597,290185,Purser,1748007317
242597,41632,Flight Attendant,1748007317
242598,451153,Captain,1748007317
242598,55846,Purser,1748007317
242598,76697,Flight Attendant,1748007317
242599,379988,Captain,1748007317
242599,265908,Purser,1748007317
242599,468554,Flight Attendant,1748007317
242600,209561,Captain,1748007317
242600,94811,Purser,1748007317
242600,135302,Flight Attendant,1748007317
242601,351638,Captain,1748007317
242601,338563,Purser,1748007317
242601,433834,Flight Attendant,1748007317
242602,364939,Captain,1748007317
242602,77774,Purser,1748007317
242602,437353,Flight Attendant,1748007317
242603,339087,Captain,1748007317
242603,283766,Purser,1748007317
242603,450850,Flight Attendant,1748007318
242604,400285,Captain,1748007318
242604,3294,Purser,1748007318
242604,436574,Flight Attendant,1748007318
242605,209462,Captain,1748007318
242605,403364,Purser,1748007318
242605,186486,Flight Attendant,1748007318
242606,205419,Captain,1748007318
242606,30390,Purser,1748007318
242606,245902,Flight Attendant,1748007318
242607,295702,Captain,1748007318
242607,243327,Purser,1748007318
242607,282103,Flight Attendant,1748007318
242608,495581,Captain,1748007318
242608,495254,Purser,1748007318
242608,339346,Flight Attendant,1748007318
242609,261536,Captain,1748007318
242609,303852,Purser,1748007318
242609,376372,Flight Attendant,1748007318
242610,157458,Captain,1748007318
242610,290122,Purser,1748007318
242610,353820,Flight Attendant,1748007318
242611,340625,Captain,1748007318
242611,344340,Purser,1748007318
242611,151743,Flight Attendant,1748007318
242612,456131,Captain,1748007318
242612,292825,Purser,1748007318
242612,113929,Flight Attendant,1748007318
242613,34468,Captain,1748007318
242613,46677,Purser,1748007318
242613,28587,Flight Attendant,1748007318
242614,109988,Captain,1748007318
242614,311401,Purser,1748007318
242614,7410,Flight Attendant,1748007318
242615,257721,Captain,1748007318
242615,264501,Purser,1748007318
242615,70719,Flight Attendant,1748007318
242616,150377,Captain,1748007318
242616,344465,Purser,1748007318
242616,128885,Flight Attendant,1748007318
242617,473198,Captain,1748007318
242617,341172,Purser,1748007318
242617,344036,Flight Attendant,1748007318
242618,334662,Captain,1748007318
242618,27872,Purser,1748007318
