OperationalFlightLegID,CrewMemberID,AssignedRole,CreatedAt
303059,157427,Flight Attendant,1748010529
303060,468046,Captain,1748010529
303060,120272,Purser,1748010529
303060,419807,Flight Attendant,1748010529
303061,7368,Captain,1748010529
303061,107341,Purser,1748010529
303061,484208,Flight Attendant,1748010529
303062,357071,Captain,1748010529
303062,78680,Purser,1748010529
303062,11416,Flight Attendant,1748010529
303063,449431,Captain,1748010529
303063,211111,Purser,1748010529
303063,498970,Flight Attendant,1748010529
303064,206145,Captain,1748010529
303064,304525,Purser,1748010530
303064,320961,Flight Attendant,1748010530
303065,338073,Captain,1748010530
303065,345810,Purser,1748010530
303065,408879,Flight Attendant,1748010530
303066,10767,Captain,1748010530
303066,448166,Purser,1748010530
303066,168456,Flight Attendant,1748010530
303067,472250,Captain,1748010530
303067,172995,Purser,1748010530
303067,24331,Flight Attendant,1748010530
303068,429243,Captain,1748010530
303068,82463,Purser,1748010530
303068,164979,Flight Attendant,1748010530
303069,120831,Captain,1748010530
303069,75336,Purser,1748010530
303069,398201,Flight Attendant,1748010530
303070,432293,Captain,1748010530
303070,133559,Purser,1748010530
303070,439220,Flight Attendant,1748010530
303071,254386,Captain,1748010530
303071,491236,Purser,1748010530
303071,173957,Flight Attendant,1748010530
303072,317149,Captain,1748010530
303072,432726,Purser,1748010530
303072,276097,Flight Attendant,1748010530
303073,228023,Captain,1748010530
303073,167179,Purser,1748010530
303073,214868,Flight Attendant,1748010530
303074,12047,Captain,1748010530
303074,301103,Purser,1748010530
303074,419585,Flight Attendant,1748010530
303075,398199,Captain,1748010530
303075,292035,Purser,1748010530
303075,138626,Flight Attendant,1748010530
303076,17554,Captain,1748010530
303076,210859,Purser,1748010530
303076,19701,Flight Attendant,1748010530
303077,37787,Captain,1748010530
303077,67097,Purser,1748010530
303077,4997,Flight Attendant,1748010530
303078,448379,Captain,1748010530
303078,496821,Purser,1748010530
303078,110979,Flight Attendant,1748010530
303079,319199,Captain,1748010530
303079,124219,Purser,1748010530
303079,222406,Flight Attendant,1748010530
303080,11545,Captain,1748010530
303080,65988,Purser,1748010530
303080,195476,Flight Attendant,1748010530
303081,109513,Captain,1748010530
303081,144219,Purser,1748010530
303081,81999,Flight Attendant,1748010530
303082,283772,Captain,1748010530
303082,297450,Purser,1748010530
303082,162937,Flight Attendant,1748010530
303083,253212,Captain,1748010531
303083,376353,Purser,1748010531
303083,445677,Flight Attendant,1748010531
303084,267850,Captain,1748010531
303084,457730,Purser,1748010531
303084,189567,Flight Attendant,1748010531
303085,162326,Captain,1748010531
303085,133762,Purser,1748010531
303085,443891,Flight Attendant,1748010531
303086,422098,Captain,1748010531
303086,321842,Purser,1748010531
303086,54673,Flight Attendant,1748010531
303087,428442,Captain,1748010531
303087,139464,Purser,1748010531
303087,182091,Flight Attendant,1748010531
303088,65657,Captain,1748010531
303088,467420,Purser,1748010531
303088,91344,Flight Attendant,1748010531
303089,498756,Captain,1748010531
303089,385135,Purser,1748010531
303089,125913,Flight Attendant,1748010531
303090,321129,Captain,1748010531
303090,490057,Purser,1748010531
303090,337762,Flight Attendant,1748010531
303091,134029,Captain,1748010531
303091,20958,Purser,1748010531
303091,360837,Flight Attendant,1748010531
303092,441269,Captain,1748010531
303092,363102,Purser,1748010531
303092,237510,Flight Attendant,1748010531
303093,229023,Captain,1748010531
303093,254792,Purser,1748010531
303093,485319,Flight Attendant,1748010531
303094,337769,Captain,1748010531
303094,162460,Purser,1748010531
303094,11769,Flight Attendant,1748010531
303095,422098,Captain,1748010531
303095,6149,Purser,1748010531
303095,87454,Flight Attendant,1748010531
303096,399892,Captain,1748010531
303096,486887,Purser,1748010531
303096,485036,Flight Attendant,1748010531
303097,145349,Captain,1748010531
303097,423394,Purser,1748010531
303097,473151,Flight Attendant,1748010531
303098,421413,Captain,1748010531
303098,30209,Purser,1748010531
303098,315877,Flight Attendant,1748010531
303099,288155,Captain,1748010531
303099,457495,Purser,1748010531
303099,294844,Flight Attendant,1748010531
303100,10668,Captain,1748010531
303100,59008,Purser,1748010531
303100,317857,Flight Attendant,1748010531
303101,412814,Captain,1748010531
303101,470019,Purser,1748010531
303101,75462,Flight Attendant,1748010531
303102,281253,Captain,1748010532
303102,149997,Purser,1748010532
303102,305493,Flight Attendant,1748010532
303103,225609,Captain,1748010532
303103,447394,Purser,1748010532
303103,170000,Flight Attendant,1748010532
303104,215100,Captain,1748010532
303104,172983,Purser,1748010532
303104,57279,Flight Attendant,1748010532
303105,258388,Captain,1748010532
303105,319663,Purser,1748010532
303105,147663,Flight Attendant,1748010532
303106,296999,Captain,1748010532
303106,424611,Purser,1748010532
303106,140860,Flight Attendant,1748010532
303107,60191,Captain,1748010532
303107,156220,Purser,1748010532
303107,267491,Flight Attendant,1748010532
303108,413793,Captain,1748010532
303108,309652,Purser,1748010532
303108,108996,Flight Attendant,1748010532
303109,109473,Captain,1748010532
303109,13452,Purser,1748010532
303109,13278,Flight Attendant,1748010532
303110,335343,Captain,1748010532
303110,327592,Purser,1748010532
303110,307509,Flight Attendant,1748010532
303111,325845,Captain,1748010532
303111,267002,Purser,1748010532
303111,455353,Flight Attendant,1748010532
303112,488904,Captain,1748010532
303112,205756,Purser,1748010532
303112,484572,Flight Attendant,1748010532
303113,460559,Captain,1748010532
303113,360010,Purser,1748010532
303113,212634,Flight Attendant,1748010532
303114,489721,Captain,1748010532
303114,79967,Purser,1748010532
303114,219309,Flight Attendant,1748010532
303115,393876,Captain,1748010532
303115,62397,Purser,1748010532
303115,220210,Flight Attendant,1748010532
303116,163165,Captain,1748010532
303116,319798,Purser,1748010532
303116,58922,Flight Attendant,1748010532
303117,66308,Captain,1748010532
303117,463105,Purser,1748010532
303117,463709,Flight Attendant,1748010532
303118,405849,Captain,1748010532
303118,152930,Purser,1748010532
303118,401470,Flight Attendant,1748010532
303119,261835,Captain,1748010532
303119,281604,Purser,1748010532
303119,421478,Flight Attendant,1748010533
303120,332622,Captain,1748010533
303120,228784,Purser,1748010533
303120,345642,Flight Attendant,1748010533
303121,113813,Captain,1748010533
303121,462707,Purser,1748010533
303121,459896,Flight Attendant,1748010533
303122,270037,Captain,1748010533
303122,194251,Purser,1748010533
303122,368103,Flight Attendant,1748010533
303123,221436,Captain,1748010533
303123,117059,Purser,1748010533
303123,93811,Flight Attendant,1748010533
303124,322326,Captain,1748010533
303124,12315,Purser,1748010533
303124,208052,Flight Attendant,1748010533
303125,237130,Captain,1748010533
303125,482365,Purser,1748010533
303125,204833,Flight Attendant,1748010533
303126,465511,Captain,1748010533
303126,26250,Purser,1748010533
303126,492239,Flight Attendant,1748010533
303127,208261,Captain,1748010533
303127,480545,Purser,1748010533
303127,380059,Flight Attendant,1748010533
303128,209961,Captain,1748010533
303128,199672,Purser,1748010533
303128,42362,Flight Attendant,1748010533
303129,317387,Captain,1748010533
303129,159867,Purser,1748010533
303129,116525,Flight Attendant,1748010533
303130,314244,Captain,1748010533
303130,186300,Purser,1748010533
303130,26145,Flight Attendant,1748010533
303131,241060,Captain,1748010533
303131,178659,Purser,1748010533
303131,303846,Flight Attendant,1748010533
303132,315779,Captain,1748010533
303132,276167,Purser,1748010533
303132,124867,Flight Attendant,1748010533
303133,275977,Captain,1748010533
303133,88741,Purser,1748010533
303133,317194,Flight Attendant,1748010533
303134,103703,Captain,1748010533
303134,51078,Purser,1748010533
303134,238689,Flight Attendant,1748010533
303135,274312,Captain,1748010533
303135,315174,Purser,1748010533
303135,450860,Flight Attendant,1748010533
303136,400022,Captain,1748010533
303136,337307,Purser,1748010533
303136,88737,Flight Attendant,1748010533
303137,340296,Captain,1748010533
303137,372501,Purser,1748010533
303137,2063,Flight Attendant,1748010533
303138,382687,Captain,1748010533
303138,229696,Purser,1748010533
303138,24970,Flight Attendant,1748010534
303139,405637,Captain,1748010534
303139,444785,Purser,1748010534
303139,18332,Flight Attendant,1748010534
303140,492967,Captain,1748010534
303140,444332,Purser,1748010534
303140,193969,Flight Attendant,1748010534
303141,298414,Captain,1748010534
303141,341008,Purser,1748010534
303141,44355,Flight Attendant,1748010534
303142,209319,Captain,1748010534
303142,396873,Purser,1748010534
303142,112865,Flight Attendant,1748010534
303143,264594,Captain,1748010534
303143,464648,Purser,1748010534
303143,397609,Flight Attendant,1748010534
303144,39144,Captain,1748010534
303144,344742,Purser,1748010534
303144,437529,Flight Attendant,1748010534
303145,306141,Captain,1748010534
303145,180789,Purser,1748010534
303145,361077,Flight Attendant,1748010534
303146,225046,Captain,1748010534
303146,388664,Purser,1748010534
303146,88454,Flight Attendant,1748010534
303147,181560,Captain,1748010534
303147,198297,Purser,1748010534
303147,238234,Flight Attendant,1748010534
303148,149141,Captain,1748010534
303148,416672,Purser,1748010534
303148,461428,Flight Attendant,1748010534
303149,314649,Captain,1748010534
303149,111192,Purser,1748010534
303149,135581,Flight Attendant,1748010534
303150,264594,Captain,1748010534
303150,415509,Purser,1748010534
303150,454491,Flight Attendant,1748010534
303151,15810,Captain,1748010534
303151,192818,Purser,1748010534
303151,273393,Flight Attendant,1748010534
303152,31412,Captain,1748010534
303152,424524,Purser,1748010534
303152,240961,Flight Attendant,1748010534
303153,327879,Captain,1748010534
303153,2825,Purser,1748010534
303153,321297,Flight Attendant,1748010534
303154,388962,Captain,1748010534
303154,313329,Purser,1748010534
303154,144970,Flight Attendant,1748010534
303155,274059,Captain,1748010534
303155,457925,Purser,1748010534
303155,414313,Flight Attendant,1748010534
303156,302036,Captain,1748010534
303156,85432,Purser,1748010534
303156,118087,Flight Attendant,1748010534
303157,448813,Captain,1748010534
303157,287912,Purser,1748010535
303157,97568,Flight Attendant,1748010535
303158,405884,Captain,1748010535
303158,174650,Purser,1748010535
303158,280989,Flight Attendant,1748010535
303159,424892,Captain,1748010535
303159,316122,Purser,1748010535
303159,189069,Flight Attendant,1748010535
303160,470932,Captain,1748010535
303160,381119,Purser,1748010535
303160,361,Flight Attendant,1748010535
303161,25388,Captain,1748010535
303161,274232,Purser,1748010535
303161,59244,Flight Attendant,1748010535
303162,150318,Captain,1748010535
303162,352808,Purser,1748010535
303162,267900,Flight Attendant,1748010535
303163,331933,Captain,1748010535
303163,477513,Purser,1748010535
303163,174224,Flight Attendant,1748010535
303164,311576,Captain,1748010535
303164,252689,Purser,1748010535
303164,108025,Flight Attendant,1748010535
303165,81460,Captain,1748010535
303165,201746,Purser,1748010535
303165,80745,Flight Attendant,1748010535
303166,78336,Captain,1748010535
303166,286164,Purser,1748010535
303166,169464,Flight Attendant,1748010535
303167,359784,Captain,1748010535
303167,35790,Purser,1748010535
30167,200927,Flight Attendant,1747996014
30168,216099,Captain,1747996014
30168,418350,Purser,1747996014
30168,18737,Flight Attendant,1747996014
30169,280003,Captain,1747996014
30169,27826,Purser,1747996014
30169,212093,Flight Attendant,1747996014
30170,434496,Captain,1747996014
30170,57076,Purser,1747996014
30170,80365,Flight Attendant,1747996014
30171,381300,Captain,1747996014
30171,312837,Purser,1747996014
30171,271440,Flight Attendant,1747996014
30172,181019,Captain,1747996014
30172,208666,Purser,1747996014
30172,113690,Flight Attendant,1747996014
30173,270435,Captain,1747996014
30173,482160,Purser,1747996014
30173,160023,Flight Attendant,1747996014
30174,275804,Captain,1747996014
30174,321344,Purser,1747996014
30174,43803,Flight Attendant,1747996014
30175,155724,Captain,1747996014
30175,146951,Purser,1747996014
30175,38213,Flight Attendant,1747996014
30176,473198,Captain,1747996014
30176,203505,Purser,1747996014
30176,16737,Flight Attendant,1747996014
30177,357093,Captain,1747996014
30177,274770,Purser,1747996014
30177,403634,Flight Attendant,1747996015
30178,390773,Captain,1747996015
30178,269905,Purser,1747996015
30178,392593,Flight Attendant,1747996015
30179,37171,Captain,1747996015
30179,287559,Purser,1747996015
30179,461855,Flight Attendant,1747996015
30180,189357,Captain,1747996015
30180,192941,Purser,1747996015
30180,411587,Flight Attendant,1747996015
30181,9369,Captain,1747996015
30181,196917,Purser,1747996015
30181,109272,Flight Attendant,1747996015
30182,178851,Captain,1747996015
30182,251783,Purser,1747996015
30182,263738,Flight Attendant,1747996015
30183,283597,Captain,1747996015
30183,223617,Purser,1747996015
30183,455653,Flight Attendant,1747996015
30184,152133,Captain,1747996015
30184,202679,Purser,1747996015
30184,104541,Flight Attendant,1747996015
30185,223298,Captain,1747996015
30185,10002,Purser,1747996015
30185,282305,Flight Attendant,1747996015
30186,41251,Captain,1747996015
30186,34131,Purser,1747996015
30186,386678,Flight Attendant,1747996015
30187,461541,Captain,1747996015
30187,272900,Purser,1747996015
30187,381906,Flight Attendant,1747996015
30188,433776,Captain,1747996015
30188,170784,Purser,1747996015
30188,308137,Flight Attendant,1747996015
30189,437150,Captain,1747996015
30189,93616,Purser,1747996015
30189,226889,Flight Attendant,1747996015
30190,137322,Captain,1747996015
30190,414248,Purser,1747996015
30190,389829,Flight Attendant,1747996015
30191,311533,Captain,1747996015
30191,158370,Purser,1747996015
30191,472774,Flight Attendant,1747996015
30192,231506,Captain,1747996015
30192,411539,Purser,1747996015
30192,42897,Flight Attendant,1747996015
30193,268013,Captain,1747996015
30193,353779,Purser,1747996015
30193,235145,Flight Attendant,1747996015
30194,108052,Captain,1747996015
30194,256207,Purser,1747996015
30194,290677,Flight Attendant,1747996015
30195,410273,Captain,1747996015
30195,253570,Purser,1747996015
30195,93928,Flight Attendant,1747996015
30196,350123,Captain,1747996015
30196,232200,Purser,1747996015
30196,175617,Flight Attendant,1747996015
30197,427538,Captain,1747996016
30197,300039,Purser,1747996016
30197,351310,Flight Attendant,1747996016
30198,147875,Captain,1747996016
30198,280038,Purser,1747996016
30198,55657,Flight Attendant,1747996016
30199,384810,Captain,1747996016
30199,66673,Purser,1747996016
30199,2703,Flight Attendant,1747996016
30200,203163,Captain,1747996016
30200,338911,Purser,1747996016
30200,483994,Flight Attendant,1747996016
30201,436150,Captain,1747996016
30201,491236,Purser,1747996016
30201,276868,Flight Attendant,1747996016
30202,62889,Captain,1747996016
30202,281135,Purser,1747996016
30202,393078,Flight Attendant,1747996016
30203,16391,Captain,1747996016
30203,492309,Purser,1747996016
30203,429859,Flight Attendant,1747996016
30204,29902,Captain,1747996016
30204,372577,Purser,1747996016
30204,177989,Flight Attendant,1747996016
30205,395787,Captain,1747996016
30205,450149,Purser,1747996016
30205,186978,Flight Attendant,1747996016
30206,483926,Captain,1747996016
30206,453438,Purser,1747996016
30206,395939,Flight Attendant,1747996016
30207,364037,Captain,1747996016
30207,489859,Purser,1747996016
30207,188526,Flight Attendant,1747996016
30208,80477,Captain,1747996016
30208,112710,Purser,1747996016
30208,253230,Flight Attendant,1747996016
30209,411160,Captain,1747996016
30209,486964,Purser,1747996016
30209,300471,Flight Attendant,1747996016
30210,101744,Captain,1747996016
30210,345720,Purser,1747996016
30210,431084,Flight Attendant,1747996016
30211,335548,Captain,1747996016
30211,107014,Purser,1747996016
30211,216339,Flight Attendant,1747996016
30212,139981,Captain,1747996016
30212,488783,Purser,1747996016
30212,166106,Flight Attendant,1747996016
30213,455249,Captain,1747996016
30213,477808,Purser,1747996016
30213,479576,Flight Attendant,1747996016
30214,434228,Captain,1747996016
30214,86516,Purser,1747996016
30214,122541,Flight Attendant,1747996016
30215,108775,Captain,1747996016
30215,186611,Purser,1747996017
30215,159925,Flight Attendant,1747996017
30216,484181,Captain,1747996017
30216,403012,Purser,1747996017
30216,213636,Flight Attendant,1747996017
30217,215635,Captain,1747996017
30217,356059,Purser,1747996017
30217,399182,Flight Attendant,1747996017
30218,451241,Captain,1747996017
30218,251285,Purser,1747996017
30218,62273,Flight Attendant,1747996017
30219,47466,Captain,1747996017
30219,191654,Purser,1747996017
30219,46893,Flight Attendant,1747996017
30220,112200,Captain,1747996017
30220,46777,Purser,1747996017
30220,466859,Flight Attendant,1747996017
30221,295011,Captain,1747996017
30221,138364,Purser,1747996017
30221,257491,Flight Attendant,1747996017
30222,380849,Captain,1747996017
30222,62505,Purser,1747996017
30222,299646,Flight Attendant,1747996017
30223,398564,Captain,1747996017
30223,382570,Purser,1747996017
30223,243749,Flight Attendant,1747996017
30224,152244,Captain,1747996017
30224,12756,Purser,1747996017
30224,156858,Flight Attendant,1747996017
30225,74279,Captain,1747996017
30225,142471,Purser,1747996017
30225,151631,Flight Attendant,1747996017
30226,118885,Captain,1747996017
30226,299041,Purser,1747996017
30226,205632,Flight Attendant,1747996017
30227,111791,Captain,1747996017
30227,91074,Purser,1747996017
30227,409270,Flight Attendant,1747996017
30228,268633,Captain,1747996017
30228,348506,Purser,1747996017
30228,460183,Flight Attendant,1747996017
30229,491478,Captain,1747996017
30229,208191,Purser,1747996017
30229,301435,Flight Attendant,1747996017
30230,176922,Captain,1747996017
30230,440851,Purser,1747996017
30230,403122,Flight Attendant,1747996017
30231,4715,Captain,1747996017
30231,455509,Purser,1747996017
30231,268083,Flight Attendant,1747996017
30232,36512,Captain,1747996017
30232,225762,Purser,1747996017
30232,487202,Flight Attendant,1747996017
30233,484647,Captain,1747996017
30233,62334,Purser,1747996017
30233,394531,Flight Attendant,1747996017
30234,446130,Captain,1747996018
30234,417470,Purser,1747996018
30234,486278,Flight Attendant,1747996018
30235,481078,Captain,1747996018
30235,93570,Purser,1747996018
30235,288165,Flight Attendant,1747996018
30236,342911,Captain,1747996018
30236,330030,Purser,1747996018
30236,80891,Flight Attendant,1747996018
30237,305409,Captain,1747996018
30237,324011,Purser,1747996018
30237,383739,Flight Attendant,1747996018
30238,138703,Captain,1747996018
30238,133413,Purser,1747996018
30238,479813,Flight Attendant,1747996018
30239,358451,Captain,1747996018
30239,260866,Purser,1747996018
30239,289398,Flight Attendant,1747996018
30240,351328,Captain,1747996018
30240,25374,Purser,1747996018
30240,11613,Flight Attendant,1747996018
30241,147298,Captain,1747996018
30241,432329,Purser,1747996018
30241,228400,Flight Attendant,1747996018
30242,132905,Captain,1747996018
30242,233031,Purser,1747996018
30242,57281,Flight Attendant,1747996018
30243,258388,Captain,1747996018
30243,302839,Purser,1747996018
30243,145524,Flight Attendant,1747996018
30244,184241,Captain,1747996018
30244,172284,Purser,1747996018
30244,405949,Flight Attendant,1747996018
30245,157961,Captain,1747996018
30245,451597,Purser,1747996018
30245,267580,Flight Attendant,1747996018
30246,372617,Captain,1747996018
30246,259453,Purser,1747996018
30246,17433,Flight Attendant,1747996018
30247,420304,Captain,1747996018
30247,39319,Purser,1747996018
30247,420382,Flight Attendant,1747996018
30248,486568,Captain,1747996018
30248,319490,Purser,1747996018
30248,491316,Flight Attendant,1747996018
30249,471595,Captain,1747996018
30249,200581,Purser,1747996018
30249,437007,Flight Attendant,1747996018
30250,201163,Captain,1747996018
30250,209565,Purser,1747996018
30250,260274,Flight Attendant,1747996018
30251,87560,Captain,1747996018
30251,436549,Purser,1747996018
30251,254580,Flight Attendant,1747996018
30252,98451,Captain,1747996018
30252,339899,Purser,1747996018
30252,339517,Flight Attendant,1747996018
30253,87957,Captain,1747996018
30253,276150,Purser,1747996019
30253,286357,Flight Attendant,1747996019
30254,203726,Captain,1747996019
30254,419616,Purser,1747996019
30254,299994,Flight Attendant,1747996019
30255,468989,Captain,1747996019
30255,113714,Purser,1747996019
30255,95026,Flight Attendant,1747996019
30256,226257,Captain,1747996019
30256,345417,Purser,1747996019
30256,323335,Flight Attendant,1747996019
30257,246457,Captain,1747996019
30257,397125,Purser,1747996019
30257,447066,Flight Attendant,1747996019
30258,123136,Captain,1747996019
30258,493176,Purser,1747996019
30258,473289,Flight Attendant,1747996019
30259,28117,Captain,1747996019
30259,146800,Purser,1747996019
30259,48194,Flight Attendant,1747996019
30260,115685,Captain,1747996019
30260,119526,Purser,1747996019
30260,197284,Flight Attendant,1747996019
30261,375662,Captain,1747996019
30261,29131,Purser,1747996019
30261,38191,Flight Attendant,1747996019
30262,125441,Captain,1747996019
30262,443583,Purser,1747996019
30262,468395,Flight Attendant,1747996019
30263,177638,Captain,1747996019
30263,404208,Purser,1747996019
30263,362387,Flight Attendant,1747996019
30264,379964,Captain,1747996019
30264,464324,Purser,1747996019
30264,159589,Flight Attendant,1747996019
30265,224330,Captain,1747996019
30265,99485,Purser,1747996019
30265,210633,Flight Attendant,1747996019
30266,117810,Captain,1747996019
30266,496087,Purser,1747996019
30266,114868,Flight Attendant,1747996019
30267,176913,Captain,1747996019
30267,394754,Purser,1747996019
30267,89835,Flight Attendant,1747996019
30268,10006,Captain,1747996019
30268,196414,Purser,1747996019
30268,76809,Flight Attendant,1747996019
30269,154241,Captain,1747996019
30269,41093,Purser,1747996019
30269,380083,Flight Attendant,1747996019
30270,161335,Captain,1747996019
30270,341966,Purser,1747996019
30270,308440,Flight Attendant,1747996019
30271,128484,Captain,1747996019
30271,79852,Purser,1747996019
30271,246404,Flight Attendant,1747996019
30272,357674,Captain,1747996019
30272,485476,Purser,1747996019
30272,169239,Flight Attendant,1747996019
30273,392996,Captain,1747996019
30273,323438,Purser,1747996020
30273,448669,Flight Attendant,1747996020
30274,101569,Captain,1747996020
30274,228184,Purser,1747996020
30274,423087,Flight Attendant,1747996020
30275,188329,Captain,1747996020
30275,430360,Purser,1747996020
30275,5025,Flight Attendant,1747996020
30276,365988,Captain,1747996020
30276,151534,Purser,1747996020
30276,215966,Flight Attendant,1747996020
30277,287744,Captain,1747996020
30277,65844,Purser,1747996020
30277,411316,Flight Attendant,1747996020
30278,479352,Captain,1747996020
30278,124096,Purser,1747996020
30278,160081,Flight Attendant,1747996020
30279,56221,Captain,1747996020
30279,450857,Purser,1747996020
30279,310556,Flight Attendant,1747996020
30280,278262,Captain,1747996020
30280,355086,Purser,1747996020
30280,401457,Flight Attendant,1747996020
30281,169882,Captain,1747996020
30281,396174,Purser,1747996020
30281,55690,Flight Attendant,1747996020
30282,441409,Captain,1747996020
30282,365093,Purser,1747996020
30282,222640,Flight Attendant,1747996020
30283,226648,Captain,1747996020
30283,480410,Purser,1747996020
30283,264546,Flight Attendant,1747996020
30284,258168,Captain,1747996020
30284,317364,Purser,1747996020
30284,450382,Flight Attendant,1747996020
30285,244630,Captain,1747996020
