OperationalFlightLegID,CrewMemberID,AssignedRole,CreatedAt
66411,315195,Purser,1747997952
66411,266746,Flight Attendant,1747997952
66412,45830,Captain,1747997953
66412,271279,Purser,1747997953
66412,363135,Flight Attendant,1747997953
66413,76420,Captain,1747997953
66413,264844,Purser,1747997953
66413,174906,Flight Attendant,1747997953
66414,248868,Captain,1747997953
66414,346649,Purser,1747997953
66414,277280,Flight Attendant,1747997953
66415,70355,Captain,1747997953
66415,345978,Purser,1747997953
66415,178429,Flight Attendant,1747997953
66416,422312,Captain,1747997953
66416,25374,Purser,1747997953
66416,63306,Flight Attendant,1747997953
66417,412725,Captain,1747997953
66417,483776,Purser,1747997953
66417,46930,Flight Attendant,1747997953
66418,48699,Captain,1747997953
66418,236617,Purser,1747997953
66418,185554,Flight Attendant,1747997953
66419,262856,Captain,1747997953
66419,10914,Purser,1747997953
66419,233257,Flight Attendant,1747997953
66420,142188,Captain,1747997953
66420,463609,Purser,1747997953
66420,498451,Flight Attendant,1747997953
66421,344123,Captain,1747997953
66421,135737,Purser,1747997953
66421,350990,Flight Attendant,1747997953
66422,494824,Captain,1747997953
66422,256440,Purser,1747997953
66422,162695,Flight Attendant,1747997953
66423,363290,Captain,1747997953
66423,413287,Purser,1747997953
66423,315540,Flight Attendant,1747997953
66424,317926,Captain,1747997953
66424,233267,Purser,1747997953
66424,487566,Flight Attendant,1747997953
66425,246542,Captain,1747997953
66425,108327,Purser,1747997953
66425,373120,Flight Attendant,1747997953
66426,371593,Captain,1747997953
66426,194577,Purser,1747997953
66426,100392,Flight Attendant,1747997953
66427,346278,Captain,1747997953
66427,177979,Purser,1747997953
66427,27695,Flight Attendant,1747997953
66428,167927,Captain,1747997953
66428,204195,Purser,1747997953
66428,496044,Flight Attendant,1747997953
66429,266211,Captain,1747997953
66429,264241,Purser,1747997953
66429,479218,Flight Attendant,1747997954
66430,21395,Captain,1747997954
66430,478464,Purser,1747997954
66430,128906,Flight Attendant,1747997954
66431,183676,Captain,1747997954
66431,389619,Purser,1747997954
66431,63370,Flight Attendant,1747997954
66432,176683,Captain,1747997954
66432,170726,Purser,1747997954
66432,446799,Flight Attendant,1747997954
66433,368358,Captain,1747997954
66433,265593,Purser,1747997954
66433,78647,Flight Attendant,1747997954
66434,373300,Captain,1747997954
66434,141590,Purser,1747997954
66434,312571,Flight Attendant,1747997954
66435,162032,Captain,1747997954
66435,444862,Purser,1747997954
66435,431067,Flight Attendant,1747997954
66436,291881,Captain,1747997954
66436,196254,Purser,1747997954
66436,133964,Flight Attendant,1747997954
66437,267003,Captain,1747997954
66437,241437,Purser,1747997954
66437,263691,Flight Attendant,1747997954
66438,378058,Captain,1747997954
66438,400500,Purser,1747997954
66438,101458,Flight Attendant,1747997954
66439,24784,Captain,1747997954
66439,109942,Purser,1747997954
66439,222174,Flight Attendant,1747997954
66440,43291,Captain,1747997954
66440,395846,Purser,1747997954
66440,369994,Flight Attendant,1747997954
66441,336147,Captain,1747997954
66441,166508,Purser,1747997954
66441,404297,Flight Attendant,1747997954
66442,41805,Captain,1747997954
66442,466754,Purser,1747997954
66442,275800,Flight Attendant,1747997954
66443,210829,Captain,1747997954
66443,126398,Purser,1747997954
66443,75054,Flight Attendant,1747997954
66444,95608,Captain,1747997954
66444,84012,Purser,1747997954
66444,323874,Flight Attendant,1747997954
66445,180719,Captain,1747997954
66445,411176,Purser,1747997954
66445,35392,Flight Attendant,1747997954
66446,382675,Captain,1747997954
66446,151125,Purser,1747997954
66446,123074,Flight Attendant,1747997954
66447,257162,Captain,1747997954
66447,70152,Purser,1747997954
66447,495537,Flight Attendant,1747997954
66448,419759,Captain,1747997954
66448,495106,Purser,1747997954
66448,50875,Flight Attendant,1747997955
66449,499612,Captain,1747997955
66449,278585,Purser,1747997955
66449,381803,Flight Attendant,1747997955
66450,391818,Captain,1747997955
66450,66766,Purser,1747997955
66450,236450,Flight Attendant,1747997955
66451,454387,Captain,1747997955
66451,101673,Purser,1747997955
66451,160336,Flight Attendant,1747997955
66452,41541,Captain,1747997955
66452,343700,Purser,1747997955
66452,165811,Flight Attendant,1747997955
66453,414791,Captain,1747997955
66453,25007,Purser,1747997955
66453,303616,Flight Attendant,1747997955
66454,258183,Captain,1747997955
66454,476041,Purser,1747997955
66454,9296,Flight Attendant,1747997955
66455,75720,Captain,1747997955
66455,346144,Purser,1747997955
66455,73182,Flight Attendant,1747997955
66456,429497,Captain,1747997955
66456,408385,Purser,1747997955
66456,145151,Flight Attendant,1747997955
66457,294022,Captain,1747997955
66457,405992,Purser,1747997955
66457,449778,Flight Attendant,1747997955
66458,132755,Captain,1747997955
66458,321260,Purser,1747997955
66458,499957,Flight Attendant,1747997955
66459,152951,Captain,1747997955
66459,92407,Purser,1747997955
66459,428159,Flight Attendant,1747997955
66460,424128,Captain,1747997955
66460,195488,Purser,1747997955
66460,465091,Flight Attendant,1747997955
66461,483478,Captain,1747997955
66461,179101,Purser,1747997955
66461,83904,Flight Attendant,1747997955
66462,91599,Captain,1747997955
66462,217387,Purser,1747997955
66462,130567,Flight Attendant,1747997955
66463,340241,Captain,1747997955
66463,304238,Purser,1747997955
66463,190107,Flight Attendant,1747997955
66464,23791,Captain,1747997955
66464,373664,Purser,1747997955
66464,282523,Flight Attendant,1747997955
66465,323981,Captain,1747997955
66465,193382,Purser,1747997955
66465,39477,Flight Attendant,1747997955
66466,33260,Captain,1747997955
66466,477421,Purser,1747997955
66466,483052,Flight Attendant,1747997955
66467,479086,Captain,1747997955
66467,179486,Purser,1747997956
66467,299962,Flight Attendant,1747997956
66468,260929,Captain,1747997956
66468,352518,Purser,1747997956
66468,174006,Flight Attendant,1747997956
66469,366168,Captain,1747997956
66469,179806,Purser,1747997956
66469,38621,Flight Attendant,1747997956
66470,297420,Captain,1747997956
66470,196986,Purser,1747997956
66470,122154,Flight Attendant,1747997956
66471,213850,Captain,1747997956
66471,428579,Purser,1747997956
66471,306173,Flight Attendant,1747997956
66472,96872,Captain,1747997956
66472,313895,Purser,1747997956
66472,238531,Flight Attendant,1747997956
66473,28070,Captain,1747997956
66473,467955,Purser,1747997956
66473,93545,Flight Attendant,1747997956
66474,307079,Captain,1747997956
66474,161680,Purser,1747997956
66474,18662,Flight Attendant,1747997956
66475,198563,Captain,1747997956
66475,456485,Purser,1747997956
66475,78659,Flight Attendant,1747997956
66476,293676,Captain,1747997956
66476,261918,Purser,1747997956
66476,33064,Flight Attendant,1747997956
66477,60809,Captain,1747997956
66477,410305,Purser,1747997956
66477,119497,Flight Attendant,1747997956
66478,365866,Captain,1747997956
66478,66460,Purser,1747997956
66478,10626,Flight Attendant,1747997956
66479,420581,Captain,1747997956
66479,67892,Purser,1747997956
66479,245893,Flight Attendant,1747997956
66480,283598,Captain,1747997956
66480,103177,Purser,1747997956
66480,382771,Flight Attendant,1747997956
66481,407069,Captain,1747997956
66481,479104,Purser,1747997956
66481,379659,Flight Attendant,1747997956
66482,259333,Captain,1747997956
66482,401814,Purser,1747997956
66482,476817,Flight Attendant,1747997956
66483,51553,Captain,1747997956
66483,252046,Purser,1747997956
66483,270199,Flight Attendant,1747997956
66484,390968,Captain,1747997956
66484,287802,Purser,1747997956
66484,395893,Flight Attendant,1747997956
66485,297051,Captain,1747997956
66485,411331,Purser,1747997956
66485,493353,Flight Attendant,1747997956
66486,27936,Captain,1747997956
66486,209818,Purser,1747997956
66486,250304,Flight Attendant,1747997956
66487,187359,Captain,1747997957
66487,24239,Purser,1747997957
66487,344730,Flight Attendant,1747997957
66488,59427,Captain,1747997957
66488,97800,Purser,1747997957
66488,211020,Flight Attendant,1747997957
66489,446514,Captain,1747997957
66489,348254,Purser,1747997957
66489,8583,Flight Attendant,1747997957
66490,209334,Captain,1747997957
66490,8308,Purser,1747997957
66490,300867,Flight Attendant,1747997957
66491,122426,Captain,1747997957
66491,474000,Purser,1747997957
66491,474906,Flight Attendant,1747997957
66492,305649,Captain,1747997957
66492,475360,Purser,1747997957
66492,496303,Flight Attendant,1747997957
66493,95289,Captain,1747997957
66493,210255,Purser,1747997957
66493,213306,Flight Attendant,1747997957
66494,449654,Captain,1747997957
66494,159805,Purser,1747997957
66494,61604,Flight Attendant,1747997957
66495,387794,Captain,1747997957
66495,25200,Purser,1747997957
66495,374509,Flight Attendant,1747997957
66496,58999,Captain,1747997957
66496,341464,Purser,1747997957
66496,265033,Flight Attendant,1747997957
66497,177073,Captain,1747997957
66497,260586,Purser,1747997957
66497,456978,Flight Attendant,1747997957
66498,354661,Captain,1747997957
66498,384881,Purser,1747997957
66498,264029,Flight Attendant,1747997957
66499,287985,Captain,1747997957
66499,274172,Purser,1747997957
66499,484569,Flight Attendant,1747997957
66500,121801,Captain,1747997957
66500,189417,Purser,1747997957
66500,427093,Flight Attendant,1747997957
66501,67076,Captain,1747997957
66501,349112,Purser,1747997957
66501,105570,Flight Attendant,1747997957
66502,97495,Captain,1747997957
66502,82929,Purser,1747997957
66502,482937,Flight Attendant,1747997957
66503,135348,Captain,1747997957
66503,132112,Purser,1747997957
66503,272740,Flight Attendant,1747997957
66504,126103,Captain,1747997957
66504,487551,Purser,1747997957
66504,458584,Flight Attendant,1747997957
66505,361246,Captain,1747997957
66505,353785,Purser,1747997957
66505,437005,Flight Attendant,1747997957
66506,249376,Captain,1747997957
66506,152148,Purser,1747997958
66506,470354,Flight Attendant,1747997958
66507,488635,Captain,1747997958
66507,139923,Purser,1747997958
66507,24336,Flight Attendant,1747997958
66508,469913,Captain,1747997958
66508,315080,Purser,1747997958
66508,74501,Flight Attendant,1747997958
66509,303663,Captain,1747997958
66509,86123,Purser,1747997958
66509,212044,Flight Attendant,1747997958
66510,95880,Captain,1747997958
66510,34134,Purser,1747997958
66510,493287,Flight Attendant,1747997958
66511,46756,Captain,1747997958
66511,257180,Purser,1747997958
66511,100163,Flight Attendant,1747997958
66512,433998,Captain,1747997958
66512,387428,Purser,1747997958
66512,195752,Flight Attendant,1747997958
66513,271764,Captain,1747997958
66513,359206,Purser,1747997958
66513,352086,Flight Attendant,1747997958
66514,234979,Captain,1747997958
66514,273206,Purser,1747997958
66514,149290,Flight Attendant,1747997958
66515,446514,Captain,1747997958
66515,28163,Purser,1747997958
66515,121761,Flight Attendant,1747997958
66516,465925,Captain,1747997958
66516,208122,Purser,1747997958
66516,209022,Flight Attendant,1747997958
66517,136061,Captain,1747997958
66517,49910,Purser,1747997958
66517,1782,Flight Attendant,1747997958
66518,369646,Captain,1747997958
66518,225634,Purser,1747997958
66518,226581,Flight Attendant,1747997958
66519,125413,Captain,1747997958
66519,236292,Purser,1747997958
66519,128688,Flight Attendant,1747997958
66520,313847,Captain,1747997958
66520,235656,Purser,1747997958
66520,12039,Flight Attendant,1747997958
66521,425651,Captain,1747997958
66521,417879,Purser,1747997958
66521,341066,Flight Attendant,1747997958
66522,149819,Captain,1747997958
66522,294307,Purser,1747997958
66522,393099,Flight Attendant,1747997958
66523,492156,Captain,1747997958
66523,470268,Purser,1747997958
66523,405175,Flight Attendant,1747997958
66524,247568,Captain,1747997958
66524,222873,Purser,1747997958
66524,335054,Flight Attendant,1747997958
66525,148015,Captain,1747997958
66525,460872,Purser,1747997959
66525,365991,Flight Attendant,1747997959
66526,152814,Captain,1747997959
66526,271909,Purser,1747997959
66526,6733,Flight Attendant,1747997959
66527,475974,Captain,1747997959
66527,188489,Purser,1747997959
66527,98683,Flight Attendant,1747997959
66528,97048,Captain,1747997959
66528,92251,Purser,1747997959
66528,269989,Flight Attendant,1747997959
66529,36023,Captain,1747997959
66529,172253,Purser,1747997959
66529,143452,Flight Attendant,1747997959
66530,433499,Captain,1747997959
66530,427596,Purser,1747997959
66530,122729,Flight Attendant,1747997959
66531,130232,Captain,1747997959
66531,340760,Purser,1747997959
66531,240434,Flight Attendant,1747997959
66532,425993,Captain,1747997959
66532,354346,Purser,1747997959
66532,485511,Flight Attendant,1747997959
66533,347569,Captain,1747997959
66533,301645,Purser,1747997959
66533,141095,Flight Attendant,1747997959
66534,123581,Captain,1747997959
66534,480637,Purser,1747997959
66534,167657,Flight Attendant,1747997959
66535,205475,Captain,1747997959
66535,278630,Purser,1747997959
66535,64674,Flight Attendant,1747997959
66536,334099,Captain,1747997959
66536,100181,Purser,1747997959
66536,324918,Flight Attendant,1747997959
66537,448580,Captain,1747997959
66537,454978,Purser,1747997959
66537,41434,Flight Attendant,1747997959
66538,454062,Captain,1747997959
66538,358975,Purser,1747997959
66538,97485,Flight Attendant,1747997959
66539,35485,Captain,1747997959
66539,194967,Purser,1747997959
66539,53104,Flight Attendant,1747997959
66540,85818,Captain,1747997959
66540,489362,Purser,1747997959
66540,220145,Flight Attendant,1747997959
66541,144829,Captain,1747997959
66541,301003,Purser,1747997959
66541,217317,Flight Attendant,1747997959
66542,250456,Captain,1747997959
66542,128255,Purser,1747997959
66542,160116,Flight Attendant,1747997959
66543,254476,Captain,1747997959
66543,357680,Purser,1747997959
66543,214661,Flight Attendant,1747997959
66544,297798,Captain,1747997959
66544,263802,Purser,1747997959
66544,465216,Flight Attendant,1747997960
66545,222791,Captain,1747997960
66545,122128,Purser,1747997960
66545,400359,Flight Attendant,1747997960
66546,339707,Captain,1747997960
66546,20249,Purser,1747997960
66546,453499,Flight Attendant,1747997960
66547,268203,Captain,1747997960
66547,280252,Purser,1747997960
66547,448868,Flight Attendant,1747997960
66548,452304,Captain,1747997960
66548,115393,Purser,1747997960
66548,175566,Flight Attendant,1747997960
66549,59946,Captain,1747997960
66549,126230,Purser,1747997960
66549,341272,Flight Attendant,1747997960
66550,279032,Captain,1747997960
66550,34536,Purser,1747997960
66550,58122,Flight Attendant,1747997960
66551,170345,Captain,1747997960
66551,305887,Purser,1747997960
66551,158340,Flight Attendant,1747997960
66552,405167,Captain,1747997960
66552,237841,Purser,1747997960
66552,309081,Flight Attendant,1747997960
66553,391419,Captain,1747997960
66553,279373,Purser,1747997960
66553,449445,Flight Attendant,1747997960
66554,181902,Captain,1747997960
66554,478972,Purser,1747997960
66554,484935,Flight Attendant,1747997960
66555,470835,Captain,1747997960
66555,90987,Purser,1747997960
66555,41776,Flight Attendant,1747997960
66556,255713,Captain,1747997960
66556,298741,Purser,1747997960
66556,83251,Flight Attendant,1747997960
66557,433438,Captain,1747997960
66557,121259,Purser,1747997960
66557,210783,Flight Attendant,1747997960
66558,43529,Captain,1747997960
66558,122142,Purser,1747997960
66558,183298,Flight Attendant,1747997960
66559,377561,Captain,1747997960
66559,71411,Purser,1747997960
66559,421989,Flight Attendant,1747997960
66560,155285,Captain,1747997960
66560,340958,Purser,1747997960
66560,14717,Flight Attendant,1747997960
66561,307532,Captain,1747997960
66561,434932,Purser,1747997960
66561,263765,Flight Attendant,1747997960
66562,420214,Captain,1747997960
66562,412399,Purser,1747997960
66562,244977,Flight Attendant,1747997960
66563,485935,Captain,1747997960
66563,377549,Purser,1747997961
66563,239689,Flight Attendant,1747997961
66564,128689,Captain,1747997961
66564,479097,Purser,1747997961
66564,399521,Flight Attendant,1747997961
66565,276186,Captain,1747997961
66565,456839,Purser,1747997961
66565,220995,Flight Attendant,1747997961
66566,97633,Captain,1747997961
66566,219553,Purser,1747997961
66566,434806,Flight Attendant,1747997961
66567,190428,Captain,1747997961
66567,19024,Purser,1747997961
66567,209356,Flight Attendant,1747997961
66568,485337,Captain,1747997961
66568,347324,Purser,1747997961
66568,217866,Flight Attendant,1747997961
66569,27247,Captain,1747997961
66569,317018,Purser,1747997961
66569,400661,Flight Attendant,1747997961
66570,251459,Captain,1747997961
66570,208240,Purser,1747997961
66570,185928,Flight Attendant,1747997961
66571,335477,Captain,1747997961
66571,109796,Purser,1747997961
66571,5289,Flight Attendant,1747997961
66572,55119,Captain,1747997961
66572,357332,Purser,1747997961
66572,487335,Flight Attendant,1747997961
66573,149102,Captain,1747997961
66573,217783,Purser,1747997961
66573,160501,Flight Attendant,1747997961
66574,281194,Captain,1747997961
66574,427074,Purser,1747997961
66574,276667,Flight Attendant,1747997961
66575,380562,Captain,1747997961
66575,176883,Purser,1747997961
66575,408082,Flight Attendant,1747997961
66576,380621,Captain,1747997961
66576,458600,Purser,1747997961
66576,486686,Flight Attendant,1747997961
66577,409579,Captain,1747997961
66577,203699,Purser,1747997961
66577,88803,Flight Attendant,1747997961
66578,290180,Captain,1747997961
66578,437589,Purser,1747997961
66578,26757,Flight Attendant,1747997961
66579,83414,Captain,1747997961
66579,414925,Purser,1747997961
66579,157881,Flight Attendant,1747997961
66580,243043,Captain,1747997961
66580,101097,Purser,1747997961
66580,264957,Flight Attendant,1747997961
66581,25074,Captain,1747997961
66581,381615,Purser,1747997961
66581,330359,Flight Attendant,1747997961
66582,132473,Captain,1747997961
66582,400336,Purser,1747997962
66582,402736,Flight Attendant,1747997962
66583,9943,Captain,1747997962
66583,230636,Purser,1747997962
66583,325937,Flight Attendant,1747997962
66584,155783,Captain,1747997962
66584,449447,Purser,1747997962
66584,464833,Flight Attendant,1747997962
66585,433180,Captain,1747997962
66585,416604,Purser,1747997962
66585,73924,Flight Attendant,1747997962
66586,84498,Captain,1747997962
66586,252146,Purser,1747997962
66586,173388,Flight Attendant,1747997962
66587,457231,Captain,1747997962
66587,282038,Purser,1747997962
66587,92416,Flight Attendant,1747997962
66588,447691,Captain,1747997962
66588,380010,Purser,1747997962
66588,120388,Flight Attendant,1747997962
66589,416592,Captain,1747997962
66589,467002,Purser,1747997962
66589,63491,Flight Attendant,1747997962
66590,226048,Captain,1747997962
66590,257829,Purser,1747997962
66590,71673,Flight Attendant,1747997962
66591,427001,Captain,1747997962
66591,156819,Purser,1747997962
66591,214811,Flight Attendant,1747997962
66592,350064,Captain,1747997962
66592,207860,Purser,1747997962
66592,78034,Flight Attendant,1747997962
66593,346703,Captain,1747997962
66593,273637,Purser,1747997962
66593,312011,Flight Attendant,1747997962
66594,492977,Captain,1747997962
66594,64897,Purser,1747997962
66594,51205,Flight Attendant,1747997962
66595,5781,Captain,1747997962
66595,212395,Purser,1747997962
66595,190752,Flight Attendant,1747997962
66596,128013,Captain,1747997962
66596,175058,Purser,1747997962
66596,307021,Flight Attendant,1747997962
66597,146621,Captain,1747997962
66597,265857,Purser,1747997962
66597,318420,Flight Attendant,1747997962
66598,126526,Captain,1747997962
66598,347234,Purser,1747997962
66598,50550,Flight Attendant,1747997962
66599,275249,Captain,1747997962
66599,377141,Purser,1747997962
66599,59964,Flight Attendant,1747997962
66600,207314,Captain,1747997962
66600,306537,Purser,1747997962
66600,116365,Flight Attendant,1747997962
66601,17895,Captain,1747997962
66601,417829,Purser,1747997962
66601,5728,Flight Attendant,1747997963
66602,227899,Captain,1747997963
66602,53426,Purser,1747997963
66602,137128,Flight Attendant,1747997963
66603,261321,Captain,1747997963
66603,133274,Purser,1747997963
66603,335214,Flight Attendant,1747997963
66604,4934,Captain,1747997963
66604,322654,Purser,1747997963
66604,385098,Flight Attendant,1747997963
66605,368328,Captain,1747997963
66605,466010,Purser,1747997963
66605,114430,Flight Attendant,1747997963
66606,53360,Captain,1747997963
66606,226960,Purser,1747997963
66606,398508,Flight Attendant,1747997963
66607,232646,Captain,1747997963
66607,333330,Purser,1747997963
66607,385024,Flight Attendant,1747997963
66608,109020,Captain,1747997963
66608,186312,Purser,1747997963
66608,412763,Flight Attendant,1747997963
66609,232363,Captain,1747997963
66609,352328,Purser,1747997963
66609,455366,Flight Attendant,1747997963
66610,337390,Captain,1747997963
66610,22498,Purser,1747997963
66610,264425,Flight Attendant,1747997963
66611,300569,Captain,1747997963
66611,267307,Purser,1747997963
66611,127507,Flight Attendant,1747997963
66612,141036,Captain,1747997963
66612,434866,Purser,1747997963
66612,317681,Flight Attendant,1747997963
66613,303928,Captain,1747997963
66613,416445,Purser,1747997963
66613,259739,Flight Attendant,1747997963
66614,444315,Captain,1747997963
66614,288051,Purser,1747997963
66614,119659,Flight Attendant,1747997963
66615,60646,Captain,1747997963
66615,246234,Purser,1747997963
66615,266671,Flight Attendant,1747997963
66616,319394,Captain,1747997963
66616,242504,Purser,1747997963
66616,234903,Flight Attendant,1747997963
66617,23440,Captain,1747997963
66617,485132,Purser,1747997963
66617,62460,Flight Attendant,1747997963
66618,403285,Captain,1747997963
66618,232089,Purser,1747997963
