OperationalFlightLegID,CrewMemberID,AssignedRole,CreatedAt
133021,393459,Flight Attendant,1748001496
133022,266944,Captain,1748001496
133022,235512,Purser,1748001496
133022,477000,Flight Attendant,1748001496
133023,274087,Captain,1748001496
133023,326287,Purser,1748001496
133023,248550,Flight Attendant,1748001496
133024,111665,Captain,1748001497
133024,302131,Purser,1748001497
133024,324639,Flight Attendant,1748001497
133025,31993,Captain,1748001497
133025,66993,Purser,1748001497
133025,342748,Flight Attendant,1748001497
133026,290229,Captain,1748001497
133026,343023,Purser,1748001497
133026,112263,Flight Attendant,1748001497
133027,424396,Captain,1748001497
133027,24371,Purser,1748001497
133027,313923,Flight Attendant,1748001497
133028,432170,Captain,1748001497
133028,99444,Purser,1748001497
133028,259867,Flight Attendant,1748001497
133029,440058,Captain,1748001497
133029,77662,Purser,1748001497
133029,368232,Flight Attendant,1748001497
133030,165093,Captain,1748001497
133030,200610,Purser,1748001497
133030,311903,Flight Attendant,1748001497
133031,211485,Captain,1748001497
133031,44212,Purser,1748001497
133031,12847,Flight Attendant,1748001497
133032,258093,Captain,1748001497
133032,48182,Purser,1748001497
133032,93099,Flight Attendant,1748001497
133033,474033,Captain,1748001497
133033,362788,Purser,1748001497
133033,397336,Flight Attendant,1748001497
133034,249608,Captain,1748001497
133034,204448,Purser,1748001497
133034,292377,Flight Attendant,1748001497
133035,245459,Captain,1748001497
133035,18414,Purser,1748001497
133035,65093,Flight Attendant,1748001497
133036,239859,Captain,1748001497
133036,97893,Purser,1748001497
133036,455904,Flight Attendant,1748001497
133037,147553,Captain,1748001497
133037,347145,Purser,1748001497
133037,412258,Flight Attendant,1748001497
133038,407821,Captain,1748001497
133038,412743,Purser,1748001497
133038,382258,Flight Attendant,1748001497
133039,364139,Captain,1748001497
133039,113793,Purser,1748001497
133039,318792,Flight Attendant,1748001497
133040,190773,Captain,1748001497
133040,466846,Purser,1748001497
133040,463926,Flight Attendant,1748001497
133041,62155,Captain,1748001497
133041,343803,Purser,1748001497
133041,300921,Flight Attendant,1748001497
133042,392762,Captain,1748001497
133042,361020,Purser,1748001497
133042,294207,Flight Attendant,1748001497
133043,423805,Captain,1748001497
133043,460266,Purser,1748001497
133043,91578,Flight Attendant,1748001497
133044,102221,Captain,1748001498
133044,447078,Purser,1748001498
133044,371233,Flight Attendant,1748001498
133045,352234,Captain,1748001498
133045,449493,Purser,1748001498
133045,416175,Flight Attendant,1748001498
133046,304912,Captain,1748001498
133046,61383,Purser,1748001498
133046,33832,Flight Attendant,1748001498
133047,269490,Captain,1748001498
133047,170196,Purser,1748001498
133047,348874,Flight Attendant,1748001498
133048,188991,Captain,1748001498
133048,380063,Purser,1748001498
133048,215963,Flight Attendant,1748001498
133049,391882,Captain,1748001498
133049,125071,Purser,1748001498
133049,211457,Flight Attendant,1748001498
133050,97503,Captain,1748001498
133050,439214,Purser,1748001498
133050,403088,Flight Attendant,1748001498
133051,451013,Captain,1748001498
133051,127189,Purser,1748001498
133051,45300,Flight Attendant,1748001498
133052,163778,Captain,1748001498
133052,481374,Purser,1748001498
133052,348012,Flight Attendant,1748001498
133053,184922,Captain,1748001498
133053,415763,Purser,1748001498
133053,240341,Flight Attendant,1748001498
133054,304779,Captain,1748001498
133054,9290,Purser,1748001498
133054,116506,Flight Attendant,1748001498
133055,86957,Captain,1748001498
133055,442746,Purser,1748001498
133055,6448,Flight Attendant,1748001498
133056,307802,Captain,1748001498
133056,279086,Purser,1748001498
133056,426352,Flight Attendant,1748001498
133057,199717,Captain,1748001498
133057,78249,Purser,1748001498
133057,153417,Flight Attendant,1748001498
133058,203440,Captain,1748001498
133058,152687,Purser,1748001498
133058,356171,Flight Attendant,1748001498
133059,60019,Captain,1748001498
133059,458244,Purser,1748001498
133059,390565,Flight Attendant,1748001498
133060,136836,Captain,1748001498
133060,53441,Purser,1748001498
133060,151010,Flight Attendant,1748001498
133061,493052,Captain,1748001498
133061,333673,Purser,1748001498
133061,365663,Flight Attendant,1748001498
133062,61856,Captain,1748001498
133062,443941,Purser,1748001498
133062,66546,Flight Attendant,1748001498
133063,253169,Captain,1748001499
133063,137359,Purser,1748001499
133063,99119,Flight Attendant,1748001499
133064,85780,Captain,1748001499
133064,268919,Purser,1748001499
133064,245275,Flight Attendant,1748001499
133065,414704,Captain,1748001499
133065,284038,Purser,1748001499
133065,114662,Flight Attendant,1748001499
133066,396155,Captain,1748001499
133066,271710,Purser,1748001499
133066,66018,Flight Attendant,1748001499
133067,437424,Captain,1748001499
133067,274786,Purser,1748001499
133067,468951,Flight Attendant,1748001499
133068,124731,Captain,1748001499
133068,199455,Purser,1748001499
133068,306545,Flight Attendant,1748001499
133069,180230,Captain,1748001499
133069,440080,Purser,1748001499
133069,455131,Flight Attendant,1748001499
133070,295564,Captain,1748001499
133070,81031,Purser,1748001499
133070,10900,Flight Attendant,1748001499
133071,120741,Captain,1748001499
133071,815,Purser,1748001499
133071,393613,Flight Attendant,1748001499
133072,360945,Captain,1748001499
133072,371052,Purser,1748001499
133072,114218,Flight Attendant,1748001499
133073,89679,Captain,1748001499
133073,496664,Purser,1748001499
133073,130259,Flight Attendant,1748001499
133074,412216,Captain,1748001499
133074,376442,Purser,1748001499
133074,430583,Flight Attendant,1748001499
133075,19108,Captain,1748001499
133075,150975,Purser,1748001499
133075,393758,Flight Attendant,1748001499
133076,294481,Captain,1748001499
133076,352767,Purser,1748001499
133076,97801,Flight Attendant,1748001499
133077,296512,Captain,1748001499
133077,45237,Purser,1748001499
133077,112290,Flight Attendant,1748001499
133078,217065,Captain,1748001499
133078,496881,Purser,1748001499
133078,408625,Flight Attendant,1748001499
133079,247451,Captain,1748001499
133079,288493,Purser,1748001499
133079,372357,Flight Attendant,1748001499
133080,471732,Captain,1748001499
133080,397905,Purser,1748001500
133080,426112,Flight Attendant,1748001500
133081,418927,Captain,1748001500
133081,135225,Purser,1748001500
133081,101113,Flight Attendant,1748001500
133082,208814,Captain,1748001500
133082,35041,Purser,1748001500
133082,463219,Flight Attendant,1748001500
133083,389871,Captain,1748001500
133083,205514,Purser,1748001500
133083,262797,Flight Attendant,1748001500
133084,26262,Captain,1748001500
133084,330217,Purser,1748001500
133084,317719,Flight Attendant,1748001500
133085,358439,Captain,1748001500
133085,11236,Purser,1748001500
133085,100343,Flight Attendant,1748001500
133086,188538,Captain,1748001500
133086,244250,Purser,1748001500
133086,96247,Flight Attendant,1748001500
133087,141180,Captain,1748001500
133087,306406,Purser,1748001500
133087,452759,Flight Attendant,1748001500
133088,401619,Captain,1748001500
133088,279462,Purser,1748001500
133088,163381,Flight Attendant,1748001500
133089,469710,Captain,1748001500
133089,312459,Purser,1748001500
133089,248498,Flight Attendant,1748001500
133090,153602,Captain,1748001500
133090,371347,Purser,1748001500
133090,335563,Flight Attendant,1748001500
133091,480501,Captain,1748001500
133091,308887,Purser,1748001500
133091,464595,Flight Attendant,1748001500
133092,132254,Captain,1748001500
133092,392767,Purser,1748001500
133092,468148,Flight Attendant,1748001500
133093,306317,Captain,1748001500
133093,83529,Purser,1748001500
133093,295977,Flight Attendant,1748001500
133094,6990,Captain,1748001500
133094,89121,Purser,1748001500
133094,71804,Flight Attendant,1748001500
133095,163025,Captain,1748001500
133095,309673,Purser,1748001500
133095,198296,Flight Attendant,1748001500
133096,44761,Captain,1748001500
133096,245917,Purser,1748001500
133096,472229,Flight Attendant,1748001500
133097,479134,Captain,1748001500
133097,126914,Purser,1748001500
133097,359885,Flight Attendant,1748001500
133098,168702,Captain,1748001500
133098,198340,Purser,1748001501
133098,80766,Flight Attendant,1748001501
133099,251474,Captain,1748001501
133099,275593,Purser,1748001501
133099,486666,Flight Attendant,1748001501
133100,206124,Captain,1748001501
133100,104953,Purser,1748001501
133100,233610,Flight Attendant,1748001501
133101,205899,Captain,1748001501
133101,272357,Purser,1748001501
133101,46310,Flight Attendant,1748001501
133102,424701,Captain,1748001501
133102,358399,Purser,1748001501
133102,313571,Flight Attendant,1748001501
133103,245030,Captain,1748001501
133103,282331,Purser,1748001501
133103,290448,Flight Attendant,1748001501
133104,365043,Captain,1748001501
133104,106058,Purser,1748001501
133104,147434,Flight Attendant,1748001501
133105,257679,Captain,1748001501
133105,353,Purser,1748001501
133105,409046,Flight Attendant,1748001501
133106,108463,Captain,1748001501
133106,183701,Purser,1748001501
133106,115404,Flight Attendant,1748001501
133107,175659,Captain,1748001501
133107,474889,Purser,1748001501
133107,263000,Flight Attendant,1748001501
133108,309905,Captain,1748001501
133108,297514,Purser,1748001501
133108,157814,Flight Attendant,1748001501
133109,354162,Captain,1748001501
133109,417559,Purser,1748001501
133109,257938,Flight Attendant,1748001501
133110,8906,Captain,1748001501
133110,186880,Purser,1748001501
133110,134431,Flight Attendant,1748001501
133111,360718,Captain,1748001501
133111,326422,Purser,1748001501
133111,90772,Flight Attendant,1748001501
133112,164604,Captain,1748001501
133112,50241,Purser,1748001501
133112,316561,Flight Attendant,1748001501
133113,480021,Captain,1748001501
133113,14795,Purser,1748001501
133113,341239,Flight Attendant,1748001501
133114,464540,Captain,1748001501
133114,41724,Purser,1748001501
133114,259882,Flight Attendant,1748001501
133115,184062,Captain,1748001501
133115,274142,Purser,1748001501
133115,473216,Flight Attendant,1748001501
133116,199936,Captain,1748001501
133116,294579,Purser,1748001501
133116,60381,Flight Attendant,1748001501
133117,276127,Captain,1748001501
133117,2985,Purser,1748001502
133117,99114,Flight Attendant,1748001502
133118,55687,Captain,1748001502
133118,488047,Purser,1748001502
133118,316725,Flight Attendant,1748001502
133119,185685,Captain,1748001502
133119,434992,Purser,1748001502
133119,150329,Flight Attendant,1748001502
133120,45770,Captain,1748001502
133120,38423,Purser,1748001502
133120,463195,Flight Attendant,1748001502
133121,384558,Captain,1748001502
133121,125908,Purser,1748001502
133121,109263,Flight Attendant,1748001502
133122,163615,Captain,1748001502
133122,489918,Purser,1748001502
133122,280467,Flight Attendant,1748001502
133123,308062,Captain,1748001502
133123,109829,Purser,1748001502
133123,273569,Flight Attendant,1748001502
133124,249284,Captain,1748001502
133124,186498,Purser,1748001502
133124,223720,Flight Attendant,1748001502
133125,141827,Captain,1748001502
133125,104562,Purser,1748001502
133125,299720,Flight Attendant,1748001502
133126,275291,Captain,1748001502
133126,279928,Purser,1748001502
133126,219577,Flight Attendant,1748001502
133127,217977,Captain,1748001502
133127,20709,Purser,1748001502
133127,426803,Flight Attendant,1748001502
133128,314259,Captain,1748001502
133128,74248,Purser,1748001502
133128,149290,Flight Attendant,1748001502
133129,149553,Captain,1748001502
133129,170245,Purser,1748001502
133129,287872,Flight Attendant,1748001502
133130,335976,Captain,1748001502
133130,468331,Purser,1748001502
133130,14067,Flight Attendant,1748001502
133131,275450,Captain,1748001502
133131,207879,Purser,1748001502
133131,358234,Flight Attendant,1748001502
133132,283270,Captain,1748001502
133132,262345,Purser,1748001502
133132,367234,Flight Attendant,1748001502
133133,364330,Captain,1748001502
133133,258493,Purser,1748001502
133133,140400,Flight Attendant,1748001502
133134,436755,Captain,1748001502
133134,226945,Purser,1748001502
133134,204801,Flight Attendant,1748001502
133135,298250,Captain,1748001502
133135,289789,Purser,1748001502
133135,324579,Flight Attendant,1748001503
133136,211312,Captain,1748001503
133136,201263,Purser,1748001503
133136,371681,Flight Attendant,1748001503
133137,179860,Captain,1748001503
133137,456400,Purser,1748001503
133137,294651,Flight Attendant,1748001503
133138,91911,Captain,1748001503
133138,466944,Purser,1748001503
133138,260570,Flight Attendant,1748001503
133139,156005,Captain,1748001503
133139,28276,Purser,1748001503
133139,269902,Flight Attendant,1748001503
133140,303237,Captain,1748001503
133140,492042,Purser,1748001503
133140,301457,Flight Attendant,1748001503
133141,369401,Captain,1748001503
133141,86798,Purser,1748001503
133141,491141,Flight Attendant,1748001503
133142,265272,Captain,1748001503
133142,429069,Purser,1748001503
133142,202133,Flight Attendant,1748001503
133143,379802,Captain,1748001503
133143,281421,Purser,1748001503
133143,485428,Flight Attendant,1748001503
133144,18725,Captain,1748001503
133144,262523,Purser,1748001503
133144,181555,Flight Attendant,1748001503
133145,173831,Captain,1748001503
133145,397202,Purser,1748001503
133145,171797,Flight Attendant,1748001503
133146,279110,Captain,1748001503
133146,148320,Purser,1748001503
133146,228083,Flight Attendant,1748001503
133147,253792,Captain,1748001503
133147,46395,Purser,1748001503
133147,224340,Flight Attendant,1748001503
133148,446126,Captain,1748001503
133148,309189,Purser,1748001503
133148,27001,Flight Attendant,1748001503
133149,35628,Captain,1748001503
133149,159281,Purser,1748001503
133149,237644,Flight Attendant,1748001503
133150,455987,Captain,1748001503
133150,232094,Purser,1748001503
133150,262441,Flight Attendant,1748001503
133151,212971,Captain,1748001503
133151,479091,Purser,1748001503
133151,280081,Flight Attendant,1748001503
133152,207311,Captain,1748001503
133152,34367,Purser,1748001503
133152,259585,Flight Attendant,1748001503
133153,457723,Captain,1748001503
133153,146164,Purser,1748001503
133153,143667,Flight Attendant,1748001503
133154,86829,Captain,1748001503
133154,183917,Purser,1748001503
133154,191408,Flight Attendant,1748001504
133155,6837,Captain,1748001504
133155,376353,Purser,1748001504
133155,75604,Flight Attendant,1748001504
133156,371073,Captain,1748001504
133156,88991,Purser,1748001504
133156,479082,Flight Attendant,1748001504
133157,466191,Captain,1748001504
133157,213590,Purser,1748001504
133157,344264,Flight Attendant,1748001504
133158,316942,Captain,1748001504
133158,15154,Purser,1748001504
133158,203944,Flight Attendant,1748001504
133159,494798,Captain,1748001504
133159,404082,Purser,1748001504
133159,70483,Flight Attendant,1748001504
133160,474536,Captain,1748001504
133160,172712,Purser,1748001504
133160,290762,Flight Attendant,1748001504
133161,348755,Captain,1748001504
133161,440308,Purser,1748001504
133161,342746,Flight Attendant,1748001504
133162,116549,Captain,1748001504
133162,426096,Purser,1748001504
133162,157108,Flight Attendant,1748001504
133163,131968,Captain,1748001504
133163,79838,Purser,1748001504
133163,325210,Flight Attendant,1748001504
133164,259430,Captain,1748001504
133164,203267,Purser,1748001504
133164,137495,Flight Attendant,1748001504
133165,27486,Captain,1748001504
133165,128717,Purser,1748001504
133165,443700,Flight Attendant,1748001504
133166,108726,Captain,1748001504
133166,218996,Purser,1748001504
133166,133469,Flight Attendant,1748001504
133167,467634,Captain,1748001504
133167,169135,Purser,1748001504
133167,474693,Flight Attendant,1748001504
133168,195037,Captain,1748001504
133168,200682,Purser,1748001504
133168,83361,Flight Attendant,1748001504
133169,278171,Captain,1748001504
133169,289671,Purser,1748001504
133169,70861,Flight Attendant,1748001504
133170,445441,Captain,1748001504
133170,379707,Purser,1748001504
133170,225859,Flight Attendant,1748001504
133171,6581,Captain,1748001504
133171,24914,Purser,1748001504
133171,27862,Flight Attendant,1748001504
133172,115685,Captain,1748001504
133172,207139,Purser,1748001504
133172,114183,Flight Attendant,1748001504
133173,476159,Captain,1748001504
133173,7574,Purser,1748001504
133173,323603,Flight Attendant,1748001504
133174,409867,Captain,1748001505
133174,477937,Purser,1748001505
133174,450697,Flight Attendant,1748001505
133175,309302,Captain,1748001505
133175,7425,Purser,1748001505
133175,232446,Flight Attendant,1748001505
133176,51967,Captain,1748001505
133176,346535,Purser,1748001505
133176,444250,Flight Attendant,1748001505
133177,104738,Captain,1748001505
133177,173275,Purser,1748001505
133177,173621,Flight Attendant,1748001505
133178,413275,Captain,1748001505
133178,230202,Purser,1748001505
133178,486021,Flight Attendant,1748001505
133179,425646,Captain,1748001505
133179,274894,Purser,1748001505
133179,322279,Flight Attendant,1748001505
133180,331941,Captain,1748001505
133180,328698,Purser,1748001505
133180,414180,Flight Attendant,1748001505
133181,400405,Captain,1748001505
133181,20859,Purser,1748001505
133181,283723,Flight Attendant,1748001505
133182,1003,Captain,1748001505
133182,432496,Purser,1748001505
133182,2465,Flight Attendant,1748001505
133183,269924,Captain,1748001505
133183,259118,Purser,1748001505
133183,298635,Flight Attendant,1748001505
133184,197511,Captain,1748001505
133184,218929,Purser,1748001505
133184,417931,Flight Attendant,1748001505
133185,470369,Captain,1748001505
133185,6618,Purser,1748001505
133185,240253,Flight Attendant,1748001505
133186,384914,Captain,1748001505
133186,429740,Purser,1748001505
133186,315889,Flight Attendant,1748001505
133187,77393,Captain,1748001505
133187,284524,Purser,1748001505
133187,401328,Flight Attendant,1748001505
133188,283527,Captain,1748001505
133188,428818,Purser,1748001505
133188,394572,Flight Attendant,1748001505
133189,327265,Captain,1748001505
133189,198276,Purser,1748001505
133189,262675,Flight Attendant,1748001505
133190,272818,Captain,1748001505
133190,332425,Purser,1748001505
133190,39919,Flight Attendant,1748001505
133191,490496,Captain,1748001505
133191,424900,Purser,1748001505
133191,489553,Flight Attendant,1748001505
133192,291733,Captain,1748001505
133192,20836,Purser,1748001505
133192,89980,Flight Attendant,1748001506
133193,476356,Captain,1748001506
133193,119536,Purser,1748001506
133193,289585,Flight Attendant,1748001506
133194,263490,Captain,1748001506
133194,166805,Purser,1748001506
133194,2005,Flight Attendant,1748001506
133195,237133,Captain,1748001506
133195,92772,Purser,1748001506
133195,150238,Flight Attendant,1748001506
133196,306952,Captain,1748001506
133196,279130,Purser,1748001506
133196,491495,Flight Attendant,1748001506
133197,66695,Captain,1748001506
133197,418470,Purser,1748001506
133197,250576,Flight Attendant,1748001506
133198,299661,Captain,1748001506
133198,482057,Purser,1748001506
133198,386638,Flight Attendant,1748001506
133199,425789,Captain,1748001506
133199,467344,Purser,1748001506
133199,229860,Flight Attendant,1748001506
133200,124530,Captain,1748001506
133200,482172,Purser,1748001506
133200,38916,Flight Attendant,1748001506
133201,382513,Captain,1748001506
133201,220251,Purser,1748001506
133201,10166,Flight Attendant,1748001506
133202,338509,Captain,1748001506
133202,185798,Purser,1748001506
133202,486874,Flight Attendant,1748001506
133203,315182,Captain,1748001506
133203,116482,Purser,1748001506
133203,464057,Flight Attendant,1748001506
133204,279653,Captain,1748001506
133204,285523,Purser,1748001506
133204,341732,Flight Attendant,1748001506
133205,112724,Captain,1748001506
133205,274879,Purser,1748001506
133205,337151,Flight Attendant,1748001506
133206,335500,Captain,1748001506
133206,200164,Purser,1748001506
133206,361271,Flight Attendant,1748001506
133207,241362,Captain,1748001506
133207,152722,Purser,1748001506
133207,194776,Flight Attendant,1748001506
133208,236698,Captain,1748001506
133208,28682,Purser,1748001506
133208,110472,Flight Attendant,1748001506
133209,479053,Captain,1748001506
133209,91925,Purser,1748001506
133209,445229,Flight Attendant,1748001506
133210,84706,Captain,1748001506
133210,329635,Purser,1748001506
133210,294956,Flight Attendant,1748001506
133211,291041,Captain,1748001506
133211,97160,Purser,1748001506
133211,272053,Flight Attendant,1748001507
133212,328219,Captain,1748001507
133212,456108,Purser,1748001507
133212,147135,Flight Attendant,1748001507
133213,228344,Captain,1748001507
133213,265846,Purser,1748001507
133213,15033,Flight Attendant,1748001507
133214,430394,Captain,1748001507
133214,377532,Purser,1748001507
133214,392351,Flight Attendant,1748001507
133215,413353,Captain,1748001507
133215,130860,Purser,1748001507
133215,387373,Flight Attendant,1748001507
133216,332780,Captain,1748001507
133216,65703,Purser,1748001507
133216,48004,Flight Attendant,1748001507
133217,49695,Captain,1748001507
133217,308665,Purser,1748001507
133217,241441,Flight Attendant,1748001507
133218,190428,Captain,1748001507
133218,39861,Purser,1748001507
133218,23277,Flight Attendant,1748001507
133219,154666,Captain,1748001507
133219,192271,Purser,1748001507
133219,139652,Flight Attendant,1748001507
133220,372775,Captain,1748001507
133220,448827,Purser,1748001507
133220,120182,Flight Attendant,1748001507
133221,436414,Captain,1748001507
133221,294389,Purser,1748001507
133221,116649,Flight Attendant,1748001507
133222,377259,Captain,1748001507
133222,123668,Purser,1748001507
133222,373813,Flight Attendant,1748001507
133223,443563,Captain,1748001507
133223,274953,Purser,1748001507
133223,461736,Flight Attendant,1748001507
133224,30408,Captain,1748001507
133224,166556,Purser,1748001507
133224,45256,Flight Attendant,1748001507
133225,253581,Captain,1748001507
133225,269549,Purser,1748001507
133225,233493,Flight Attendant,1748001507
133226,64261,Captain,1748001507
133226,302695,Purser,1748001507
133226,373952,Flight Attendant,1748001507
133227,126794,Captain,1748001507
133227,116572,Purser,1748001507
133227,231566,Flight Attendant,1748001507
133228,132552,Captain,1748001507
133228,297221,Purser,1748001507
133228,313357,Flight Attendant,1748001507
133229,173975,Captain,1748001507
133229,56513,Purser,1748001507
133229,44030,Flight Attendant,1748001507
133230,488667,Captain,1748001507
133230,369678,Purser,1748001507
133230,206765,Flight Attendant,1748001508
133231,421324,Captain,1748001508
133231,486625,Purser,1748001508
133231,490602,Flight Attendant,1748001508
133232,148076,Captain,1748001508
133232,62882,Purser,1748001508
133232,23960,Flight Attendant,1748001508
133233,270354,Captain,1748001508
133233,261754,Purser,1748001508
133233,168992,Flight Attendant,1748001508
133234,153076,Captain,1748001508
133234,385287,Purser,1748001508
133234,173868,Flight Attendant,1748001508
133235,235865,Captain,1748001508
133235,475299,Purser,1748001508
133235,78069,Flight Attendant,1748001508
133236,412362,Captain,1748001508
133236,248476,Purser,1748001508
133236,117575,Flight Attendant,1748001508
133237,203321,Captain,1748001508
133237,344155,Purser,1748001508
133237,392282,Flight Attendant,1748001508
133238,121563,Captain,1748001508
133238,211028,Purser,1748001508
133238,242811,Flight Attendant,1748001508
133239,49001,Captain,1748001508
133239,391986,Purser,1748001508
133239,145888,Flight Attendant,1748001508
133240,410185,Captain,1748001508
133240,343716,Purser,1748001508
133240,211464,Flight Attendant,1748001508
133241,278820,Captain,1748001508
133241,87195,Purser,1748001508
133241,460010,Flight Attendant,1748001508
133242,453219,Captain,1748001508
133242,419916,Purser,1748001508
133242,341624,Flight Attendant,1748001508
133243,66036,Captain,1748001508
133243,461911,Purser,1748001508
133243,404732,Flight Attendant,1748001508
133244,359784,Captain,1748001508
133244,250513,Purser,1748001508
133244,331522,Flight Attendant,1748001508
133245,361355,Captain,1748001508
133245,123680,Purser,1748001508
133245,490733,Flight Attendant,1748001508
133246,147156,Captain,1748001508
133246,265852,Purser,1748001508
133246,321698,Flight Attendant,1748001508
133247,16005,Captain,1748001508
133247,495816,Purser,1748001508
133247,8962,Flight Attendant,1748001508
133248,214533,Captain,1748001508
133248,400653,Purser,1748001508
133248,202637,Flight Attendant,1748001508
133249,102168,Captain,1748001508
133249,323693,Purser,1748001509
133249,433532,Flight Attendant,1748001509
133250,173697,Captain,1748001509
133250,109541,Purser,1748001509
133250,439395,Flight Attendant,1748001509
133251,183840,Captain,1748001509
133251,113182,Purser,1748001509
133251,473856,Flight Attendant,1748001509
133252,200785,Captain,1748001509
133252,152044,Purser,1748001509
133252,269161,Flight Attendant,1748001509
133253,258627,Captain,1748001509
133253,431374,Purser,1748001509
133253,300635,Flight Attendant,1748001509
133254,443577,Captain,1748001509
133254,451650,Purser,1748001509
133254,372917,Flight Attendant,1748001509
133255,407962,Captain,1748001509
133255,99927,Purser,1748001509
133255,308925,Flight Attendant,1748001509
133256,395673,Captain,1748001509
133256,471982,Purser,1748001509
133256,436846,Flight Attendant,1748001509
133257,46470,Captain,1748001509
133257,27905,Purser,1748001509
133257,399251,Flight Attendant,1748001509
133258,38416,Captain,1748001509
133258,429684,Purser,1748001509
133258,496658,Flight Attendant,1748001509
133259,437782,Captain,1748001509
133259,311454,Purser,1748001509
133259,444429,Flight Attendant,1748001509
133260,170160,Captain,1748001509
133260,172966,Purser,1748001509
133260,261888,Flight Attendant,1748001509
133261,492955,Captain,1748001509
133261,41876,Purser,1748001509
133261,63776,Flight Attendant,1748001509
133262,393607,Captain,1748001509
133262,19912,Purser,1748001509
133262,325564,Flight Attendant,1748001509
133263,411674,Captain,1748001509
133263,210838,Purser,1748001509
133263,86932,Flight Attendant,1748001509
133264,158813,Captain,1748001509
133264,31637,Purser,1748001509
133264,457000,Flight Attendant,1748001509
133265,413772,Captain,1748001509
133265,439952,Purser,1748001509
133265,227060,Flight Attendant,1748001509
133266,221751,Captain,1748001509
133266,57964,Purser,1748001509
133266,10833,Flight Attendant,1748001509
133267,282611,Captain,1748001509
133267,400402,Purser,1748001509
133267,311031,Flight Attendant,1748001509
133268,381329,Captain,1748001509
133268,39897,Purser,1748001509
133268,193194,Flight Attendant,1748001510
133269,303938,Captain,1748001510
133269,158761,Purser,1748001510
133269,410347,Flight Attendant,1748001510
133270,97191,Captain,1748001510
133270,265487,Purser,1748001510
133270,367127,Flight Attendant,1748001510
133271,16760,Captain,1748001510
133271,226005,Purser,1748001510
133271,179719,Flight Attendant,1748001510
133272,190244,Captain,1748001510
133272,14746,Purser,1748001510
133272,334155,Flight Attendant,1748001510
133273,456836,Captain,1748001510
133273,27828,Purser,1748001510
133273,123566,Flight Attendant,1748001510
133274,324505,Captain,1748001510
133274,157178,Purser,1748001510
133274,41532,Flight Attendant,1748001510
133275,61814,Captain,1748001510
133275,43674,Purser,1748001510
133275,71438,Flight Attendant,1748001510
133276,344848,Captain,1748001510
133276,97207,Purser,1748001510
133276,369375,Flight Attendant,1748001510
133277,276847,Captain,1748001510
133277,257941,Purser,1748001510
133277,38251,Flight Attendant,1748001510
133278,248329,Captain,1748001510
133278,67018,Purser,1748001510
133278,287181,Flight Attendant,1748001510
133279,114793,Captain,1748001510
133279,389877,Purser,1748001510
133279,489498,Flight Attendant,1748001510
133280,86673,Captain,1748001510
133280,233369,Purser,1748001510
133280,338812,Flight Attendant,1748001510
133281,56736,Captain,1748001510
133281,191067,Purser,1748001510
133281,410337,Flight Attendant,1748001510
133282,213086,Captain,1748001510
133282,183679,Purser,1748001510
133282,193026,Flight Attendant,1748001510
133283,165762,Captain,1748001510
133283,119971,Purser,1748001510
133283,232005,Flight Attendant,1748001510
133284,277267,Captain,1748001510
133284,37163,Purser,1748001510
133284,249475,Flight Attendant,1748001510
133285,360506,Captain,1748001510
